inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
0.05247785437547149 692.086999198449 54.07569796103513 0.11007436798369505 1.6860735648719753 2.270594926402624 -0.8181710168308856 -8.445571246346162 0.0 0.0 -115.9315343900749 -13.009856634332934
0.025563032962654657 723.9892223761461 51.83957546488209 0.06487843597415913 -3.085782438656232 2.278105466460695 -0.1438250611815679 -3.3125486164450093 0.0 0.0 -114.64282577716578 -12.445194524737317
0.009399496458438844 1961.4624968712217 54.09335953942158 0.018876829012825894 -3.9829396054594937 2.2551543172564688 -0.8657588783943337 -4.015093873770752 0.0 0.0 -113.77785879141581 -11.256962053964664
0.07523753154365448 1761.7190326676455 53.018570276996776 0.14434182962265135 0.9761819985563589 2.169003841857076 -0.6686956349758653 -5.702298813595827 0.0 0.0 -113.22631747234801 -13.303088273396867
0.04775905124689176 1850.0347172271895 52.98266823874616 0.07699064272095603 -3.1279682450836797 2.411138441329482 -0.1621032606978119 -4.111742815994984 0.0 0.0 -113.11446307332984 -12.731139659609472
0.05949559048878761 418.5127078911774 53.414125921216815 0.127920326211318 1.3639936717327057 2.1074200771077534 -2.2282373312426476 -5.7622705996632835 0.0 0.0 -113.07884261019173 -13.154621644377524
0.06441515721369163 393.951990441407 52.148538295513404 0.15289910128040057 0.2581586874972599 2.259997354851513 -1.6445852624148078 -3.929006445517084 0.0 0.0 -112.88089311561299 -13.313576978616357
0.05791836295940801 1178.7264108957852 51.862795426191354 0.06312254231998521 -3.232631823617246 2.1354156196727923 -0.09478628722389448 -2.153328978950695 0.0 0.0 -112.59062084309896 -12.761086519798386
0.06339927405005255 1064.5901769562545 52.282629088704255 0.09700242644245793 -1.1882991803447531 2.3505589741191444 -0.32578305698003884 -4.215816163814715 0.0 0.0 -112.33997978646349 -12.983377864911915
0.03131097149395661 2539.700016017941 52.654076261375266 0.1252409771728367 0.15558898336865834 2.204028548179444 -1.035130838771321 -3.9116677852269017 0.0 0.0 -112.22241190494108 -13.056546728782386
0.08379586015269823 1738.5755868018036 53.65787565133849 0.09404320440199015 1.6057820693277112 2.1103980472663655 -1.7870360874941955 -5.2063308192057 0.0 0.0 -112.21529463855282 -13.135782258845712
0.06017265386289023 2944.194701317832 52.28766976978069 0.0703090266152581 -2.8576797124073505 2.390954954852131 -0.6055822682914727 -1.789149396709595 0.0 0.0 -112.15902425815487 -12.814179234173753
0.0031527166140827875 2458.75301736574 52.053326527451205 0.06148540387399835 -2.704290140343048 2.171158477692238 -0.3214695649941781 -2.2305345194768016 0.0 0.0 -112.14946405327775 -12.315169996572948
0.04900328368532821 2649.681168265736 52.60048071344305 0.06734029060043473 -3.1160117550752093 2.333657655741514 -0.03487248568892376 -3.167762987870222 0.0 0.0 -112.08983188038634 -12.669585296817715
0.13969246407285713 2534.8817674487377 52.58466203779619 0.14918699189652398 -3.941563707555249 2.3807446361371585 -0.41182114258548896 -2.2316562749934903 0.0 0.0 -112.08921676490527 -13.638639281284359
0.018982536779134675 2400.131853454148 54.270437660970146 0.0463218775774228 -1.809865054317183 2.1694092991520257 -2.599445201298426 -3.0067379302112807 0.0 0.0 -112.0554112731676 -12.114636474029503
0.10647793493162988 795.8917946122543 52.94682173152943 0.15314836733770296 1.3690392074498954 2.147661033440874 -1.0549493685773834 -6.0150986254857415 0.0 0.0 -112.03539791291453 -13.468155697669712
0.24509638734778252 2490.68397773216 51.910361952875 0.2584898438225882 -3.3028469596916428 2.2562667161793564 -0.2130707549081281 -1.7895108395727597 0.0 0.0 -112.03403646364902 -14.197058961737511
0.024012160941692333 2399.177168184948 53.41644423879229 0.035409834226300126 -4.331444908307192 2.8902913711295515 -0.15906575299400139 -3.8826182321901035 0.0 0.0 -112.0318428535592 -11.991969376071726
0.03219882977511125 2796.1587166612712 52.57250698403316 0.05522605748768337 -4.138502593459286 2.3689763694595483 -0.5547914260089684 -1.8343664265881863 0.0 0.0 -111.82112113914135 -12.376456494323723
0.1081281786457038 1785.915567444867 51.48498840420734 0.12716269036174202 -0.9433673327410705 2.164885321470802 -0.01966159626022268 -2.9426631174147726 0.0 0.0 -111.79502630212538 -13.402039571386748
0.09652573215049266 1968.5408383462714 51.7170556022606 0.18154283983929984 0.6246809496731967 2.3044857582296197 -0.12054053476029125 -4.260815691157569 0.0 0.0 -111.76640811344006 -13.53788276914619
0.2466563272066723 1403.139691062383 51.86260137672661 0.26378109922229037 -2.920985714102943 2.539269051305169 -0.11654665693772248 -2.695112509712269 0.0 0.0 -111.66178542020603 -14.204451416201017
0.11264968400312554 2159.527225533282 51.70025776116334 0.19642340326595387 0.29015221815512415 2.128271723559009 -0.32445075052612893 -3.469984381247108 0.0 0.0 -111.64572649993818 -13.639718022888907
0.023961182592917168 1778.4257945562815 52.52826680696776 0.02999794231395904 -4.463170890311655 2.1376568643438425 -0.5843163321543443 -1.3506778744479249 0.0 0.0 -111.61895160741449 -11.915193834637748
0.0709180791976003 1195.2794058161317 51.79581667715322 0.09076145522955463 -2.6209582983867596 2.691194919515809 -0.15705316534950242 -2.816926470450669 0.0 0.0 -111.59446034847136 -13.008558096899364
0.025668488195590842 1310.2987477176325 51.98089153359268 0.045825138807909435 -4.738992461713403 2.9867130116488974 -0.04365013971550802 -2.0765665390352925 0.0 0.0 -111.57832544238546 -12.176766749494327
0.01807436306176843 1058.1875664390675 52.413916131908984 0.04795803944288617 -4.064894741992667 2.8163737416862205 -0.1071043284979698 -3.281529137988266 0.0 0.0 -111.50235034694767 -12.136400802352352
0.014235593422430444 848.6344695797002 52.09821286116721 0.04768809804384192 -3.4759177491536497 2.201574214247345 -1.4470281239603064 -1.127836985763535 0.0 0.0 -111.37376753901361 -12.104292911194221
0.014192396070133343 1958.3961463031535 51.51478642118259 0.13434369463369863 -1.2728025747942358 2.1470639465178816 -0.17626164905392727 -2.5609814298855325 0.0 0.0 -111.36644508660866 -13.101037138089591
0.08028717520188143 2076.4874322447745 52.113096983450305 0.13718568446332743 -0.05488649594787276 2.177394246963231 -0.6356828092347735 -3.612784404726211 0.0 0.0 -111.33534128755709 -13.287646533607528
0.06149349299921372 1649.667417583961 51.07228324773829 0.10072539636914624 -3.912455651708013 2.287927311423372 -0.22526262119192264 -0.6519634357995887 0.0 0.0 -111.16407726867517 -12.99381254000837
0.025728393355620084 1210.174272932041 52.748157918962065 0.0497903340040372 -2.3853879244537253 2.39258940848936 -0.15766712598357824 -4.445289227082478 0.0 0.0 -111.15306751052475 -12.236383823200967
0.05315305745027877 2399.8676389728184 53.409678650486356 0.07187805260248689 -2.093909745650853 2.2944663941975625 -0.1487887500388405 -5.150441615196389 0.0 0.0 -111.093016840857 -12.743448828678925
0.14611892771788457 1902.0396637064007 51.52979552805319 0.1844350314570503 -0.5996123369803152 2.1438437241385735 -0.09897182907129842 -2.9500747179856717 0.0 0.0 -111.09270931996733 -13.72616346583592
0.10076745999457282 511.49724836330336 50.862962524488225 0.1427810447785544 -1.550825685003149 2.2810293304994538 -0.3068577045792944 -2.525472581991316 0.0 0.0 -111.07417540058645 -13.405408076762345
0.10364522804823349 1069.1302258182086 52.02768038935347 0.1494316098379924 0.7038859039824166 2.1554695030637188 -0.9226918605569256 -3.957112576336982 0.0 0.0 -111.07360176210744 -13.442432249908574
0.02170283805867229 1915.9858757139314 52.38658317817062 0.028085463789393153 -5.2161000923846546 2.0920416555747257 -0.36515303992237413 -0.8160843384998024 0.0 0.0 -111.05165001637721 -11.828873384360609
0.0352910138282297 2341.437765855214 52.8264056039285 0.05571692789503541 -3.7033404993845247 2.4513811409873543 -0.35127201612154746 -3.1655910570731995 0.0 0.0 -110.99309786960691 -12.415936367577626
