log10_Xlan log10_mej log10_vej inclination_EM luminosity_distance log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
-1.3516270541836808 -1.784852574847085 -0.9316605625114318 0.12037581084257844 341.75998404446784 51.23719633996013 0.15169342044876424 0.4388981616472983 1.2925005988538603 2.1735257244283632 -0.8405883846268907 -4.042009829631893 0.0 0.0 -151.15410321381924 -15.517840111428225
-1.3063730733934729 -1.3236182144086648 -0.7351875978861837 0.0350831733413321 1331.0615692655388 52.138689133861924 0.05818562427574209 0.2030977397688704 -1.49595244374094 2.225209587313782 -0.08371167326776874 -3.8026351149349455 0.0 0.0 -150.98809307037806 -14.42653488937124
-2.301403864467863 -1.282589463771777 -0.5647112942784576 0.0030020313347638027 720.6030555542521 52.3314728190018 0.10104611934292763 0.2215429170779131 0.8260570638912128 2.2005829072396206 -1.177941862498526 -4.436688402213611 0.0 0.0 -150.86704403116673 -14.797139020269348
-1.1218807507928084 -1.22451511614751 -1.0026666677814422 0.01477177095033861 722.4404106919642 54.51515019451505 0.05908940334497751 0.06234418614223858 0.30287383693008163 2.2315795231663533 -1.1048028457845795 -7.786817267764977 0.0 0.0 -150.83829091875137 -14.291419807346571
-1.5629803250792875 -1.1532244415559367 -0.850907777787976 0.022532818158938553 840.7050000760731 51.49196537302901 0.05540001596421308 0.23214517133379226 -2.083081418960125 2.2746132743521943 -0.635068412896354 -1.89826379163007 0.0 0.0 -150.8344092664713 -14.278414958473672
-1.704385768963654 -1.3663322300782812 -0.9493933194488051 0.019375900501727578 1089.9998989336955 50.965990294145236 0.04238182546115224 0.168103302700485 -3.3354564865393592 2.268938894839798 -0.2292398686587056 -0.834038140861507 0.0 0.0 -150.55440040485792 -14.032344654842934
-1.195027150857468 -1.512384724479097 -0.659845069523286 0.034206263214093556 1208.7292346986355 51.17891476331116 0.06442393551019138 0.1964215642707485 -1.9870197403064997 2.181567895895747 -0.024290700246875296 -2.0096472704453774 0.0 0.0 -150.50130086964313 -14.487562925269746
-1.3638940292784554 -1.4613177899050631 -1.3043983379021533 0.011275272392204027 519.4200130014084 51.08636106449676 0.061919568123593775 0.09690834669070707 -2.8231070680352044 2.2890148712785425 -0.5514145203199439 -1.5922050797148248 0.0 0.0 -150.40637592857107 -14.323536286043488
-1.6239314225422516 -2.232643775177555 -0.8411171214136508 0.12140250865980744 212.379883464163 50.28508117359836 0.2037880964785044 0.45838703886742366 1.0090555796993046 2.2114172879575125 -0.3682278928264404 -3.5043072307446668 0.0 0.0 -150.4049977808734 -15.675531758622885
-1.0378902619789119 -1.794037549260322 -1.1432390087134303 0.038811588467415795 344.2143953809699 53.270652883955066 0.06414650972583372 0.29357040824194636 0.29837179112288936 2.217059289051445 -0.39857016254064703 -7.52173256770619 0.0 0.0 -150.373077432842 -14.525330659247302
-1.7933073577597511 -1.3826570865753791 -0.7123365312348571 0.03576941764992407 1418.7820368813059 51.95375520079987 0.038846934591671836 0.1677628434277116 -2.441911618854901 2.241855470519398 -0.3061397917868076 -2.3062850796508734 0.0 0.0 -150.36571772938947 -14.264666238884143
-1.2205824962218816 -1.2252773009492073 -0.9401493337366065 0.0634584510251175 647.3196121060993 52.81709313772942 0.05545391831880535 0.0544890952989819 0.7015106790851382 2.12043627501677 -1.4947118380798106 -3.8954165338961904 0.0 0.0 -150.34142231537112 -14.85143652840204
-1.6215350941346358 -2.332710589134226 -1.5021501826263235 0.0692535255815687 160.7761534710528 52.456456192150114 0.08208799609999547 0.2444389033078043 0.60355311534585 2.185082072415654 -2.3545761646138863 -3.9915276277264695 0.0 0.0 -150.0183675379447 -14.944784982410248
-1.3767582882179132 -1.5858736495886239 -1.1961455890645865 0.024179664056549564 757.6307149387952 52.122487476576794 0.032164481013026644 0.11014179848336313 -4.194383495751611 2.5070982905148185 -0.029552677651180304 -2.9820413583086296 0.0 0.0 -149.84840505642742 -13.934547814864061
-2.696017249740032 -2.346884819594324 -0.9157931923710225 0.11112107433512529 230.1203678082972 51.33023562110809 0.10394452382625202 0.14150543968619902 0.9459942377668131 2.175846270602858 -0.9905893528460421 -3.7546166678547896 0.0 0.0 -149.69958363685564 -15.396403514329428
-2.3577035547272174 -1.1741350485101805 -0.815739731361582 0.019464508934790178 2137.007164653882 51.997173671752016 0.040749013649141144 0.03303586498468479 -3.5970266708843024 2.5857128263095666 -0.4417282953809405 -1.4824901889321946 0.0 0.0 -149.60189249606785 -14.002635752861966
-1.408292673201382 -1.4297968946295043 -0.6872503580385005 0.015021574651884938 2332.633014410958 51.317809827680335 0.05651061086539592 0.1794862278830509 -3.093235521210351 2.382773074348598 -0.05762181326166438 -1.326389892754543 0.0 0.0 -149.5301254925503 -14.250878855300826
-1.9628390302724865 -1.6070677025346645 -0.6390809143834733 0.08469116557128757 326.07385117983375 54.065420921223286 0.06216258197214322 0.11762011708550112 1.7379909628021046 2.256832157985177 -1.9472183862323944 -6.941227457827523 0.0 0.0 -149.3947394967534 -15.238959709313708
-1.7916363543363003 -2.206533877660933 -1.3358068008365145 0.005227563331095873 220.72288958544289 51.612988049578114 0.2220994117710513 0.2804167716047524 1.6161213540872978 2.2523711877834223 -1.5476282857153478 -4.404647869964588 0.0 0.0 -149.379899097287 -15.584116792503316
-1.7258439830723002 -1.0864767332860186 -0.8805729516721269 0.01940457228761652 1867.2196926007568 51.7685347628482 0.030185605074775794 0.08143457149434985 -3.5047006261841944 2.117079971618665 -0.07787060821215697 -1.198490440471197 0.0 0.0 -149.20394105386342 -13.795108676713415
-1.3940082240199656 -1.5091201670966106 -0.832836674883307 0.02258451919051147 603.5038983907037 51.15010149297795 0.02728004160554002 0.08906215136899767 -4.1057022584422 2.186271003387021 -0.3106218989194671 -0.5520015577711952 0.0 0.0 -149.12719125023284 -13.829966180132274
-2.1372344380070434 -1.4314491200482589 -0.7132565452283264 0.024129772284683708 1148.0323564309888 50.602147081699236 0.08522544079176199 0.09360221813142729 -2.9326360588626397 2.515350565037177 -0.07198579295374241 -0.8445782789641871 0.0 0.0 -148.92825021156716 -14.666501586675114
-2.8310721701701596 -1.2610934974484325 -0.8850988208551374 0.023178922168389286 1145.0800127815728 51.8799765965846 0.032015281831785564 0.12156179100707866 -2.966055985971896 2.3523115365822953 -0.3304655283442459 -2.2041894523193903 0.0 0.0 -148.91700533577628 -13.909418790417106
-2.095530874156394 -1.1599000711944012 -0.7375850956199643 0.011186167586015202 669.7345295574992 51.484524867835916 0.04519601948130744 0.057523455415207994 -3.680659317013435 2.2394998122350054 -0.10142860877944315 -2.0880209842207016 0.0 0.0 -148.89741358142197 -14.022758632765214
-2.8881089603039225 -1.538008933495551 -0.7988186920160505 0.031857433649753825 1057.397122395937 51.262918203393326 0.04411608811658999 0.09365609326441367 -3.6779484230580586 2.51199122627955 -0.007322823768634024 -1.457129561273355 0.0 0.0 -148.8937036906188 -14.228679130922007
-1.8337533420859025 -1.6569125846627273 -0.6304335663352563 0.023921474697429956 872.6224390976463 51.318217886351135 0.03576770489776532 0.08051461048232612 -4.245684715423094 2.363339652855703 -0.3249462553346092 -1.0057454290904317 0.0 0.0 -148.7825729449896 -13.981813390679129
-1.558648287978242 -2.0585361357800265 -1.193429709324675 0.03432335290598792 349.24982174467056 50.5222390781893 0.07503425594922765 0.11157799025409694 -2.2255889915316 2.160964257161419 -0.43644856584073555 -1.328915009075672 0.0 0.0 -148.7701236818385 -14.603689151480882
-1.4391119900135014 -2.094760854359982 -0.8897033443067063 0.009956482039312462 375.7819656177217 51.975102185491636 0.026050241170941665 0.10275004820088832 -5.130427647335717 2.6540606671140674 -0.10934960616751077 -2.8901913100819874 0.0 0.0 -148.75047890946442 -13.514187270708128
-1.4140096682355159 -1.7542642450179828 -0.562182273666709 0.09456162929030888 343.63839255209126 53.236502847792806 0.10428412117105328 0.07853227069042172 1.8170622392369449 2.2922663256013878 -0.6537787208319283 -7.490914997191801 0.0 0.0 -148.58989530119024 -15.239354953794901
-3.029908032597244 -1.232295654812145 -0.5346943880889348 0.02920000973437971 1217.734626183828 50.93788863786727 0.05781308701529374 0.20121524402314822 -3.1556238642862384 2.5241087412740812 -0.02621849352254646 -1.2475401003224604 0.0 0.0 -148.5232793523105 -14.365886765827817
-2.7598040161262833 -1.1166876908410865 -0.8675023404860938 0.05255193958102777 1537.8459846726037 52.48329851710698 0.04799784954666252 0.17547637110070755 -0.4538483198019314 2.1009943007590133 -0.8245657159862763 -3.037184155786152 0.0 0.0 -148.44597018563778 -14.65165920218346
-1.9293368438747596 -1.6598394100796445 -1.3537036532714957 0.058493252250903245 727.7494190885407 50.66499893987796 0.057647926781721565 0.13467958768243157 -3.0728446631358297 2.3093403421013377 -0.026936158804287125 -0.9440781715902915 0.0 0.0 -148.42709549591936 -14.750246035514863
-1.813489335921059 -1.1981007694835641 -0.5759253493126113 0.0016166461207090246 747.7482181544322 50.451437242456635 0.058331894603732976 0.11385878474370531 -2.7962856589270233 2.178728917802683 -0.002691007111970123 -0.8857211094278412 0.0 0.0 -148.41686616221173 -14.2476537238263
-1.330281386143132 -1.8947930287354557 -1.0851898499169974 0.14672722412086722 287.88004355650867 51.86032354497216 0.07906528634984726 0.30331819792348436 1.0863640404044865 2.2253815625225157 -0.14315525407684682 -5.559020959457608 0.0 0.0 -148.400261376376 -16.27334129840879
-1.609420310064583 -1.1832357117355683 -1.1154139235109974 0.01493817799476862 1006.2021504258182 50.68173751590366 0.039802144348632607 0.12279201697637081 -4.568273849834665 2.486920811035172 -0.17453547477045817 -0.08123278835513048 0.0 0.0 -148.3306269045478 -13.935470571715545
-1.6790335016131057 -2.0792277095491176 -0.9801129478788754 0.0002923150135709758 276.95276772341987 53.862764239511485 0.06648357880197442 0.05915538370997763 -0.4124979402916997 2.258611367985269 -1.879006132049418 -6.121900739261756 0.0 0.0 -148.29423698444782 -14.37808530059764
-1.579980314915109 -1.61475350415575 -1.159913055431132 0.03039451948025113 676.1398368944899 50.68003940749737 0.05892409057900051 0.23368059559470464 -3.7214066456201103 2.463342104467841 -0.2537054552255551 -0.6611586212511362 0.0 0.0 -148.27858205571502 -14.390408387296983
-3.612556619583496 -1.2632018989583251 -0.6817410236935824 0.020202271709675305 1408.4325443084588 51.40963100707931 0.02908180685344676 0.1258352064773092 -4.168747626891009 2.495116747424017 -0.3747647155674443 -0.5933662637580888 0.0 0.0 -148.20196505275902 -13.792516951045883
-1.6671853216706323 -1.130977448768392 -0.8788589216042799 0.057111879721093696 1124.05259227203 53.42319526499125 0.06026674601133073 0.29604230897854156 0.8022616678574463 2.153352082836698 -1.8421787611089147 -4.475459349014896 0.0 0.0 -148.1957667874056 -14.72892292874253
-2.4029304401773075 -1.7850042743585701 -1.1584800748894115 0.025497344005014154 571.6934880736817 50.291072418945745 0.06307336394691589 0.24645728146508658 -3.989456102683826 2.61011976990902 -0.05948151339945795 -0.565137851159216 0.0 0.0 -148.19044608673974 -14.407127833880871
-1.3624358964015064 -1.0006071196510402 -0.7966435951221722 0.014829272931773305 884.2049821940492 52.03074766752652 0.04320541668767343 0.09678632156391039 -2.9758686946739674 2.4525652676030854 -0.12923412902958287 -3.2307478668646965 0.0 0.0 -148.16714758606795 -14.005988971868938
-1.605951603600822 -1.2272784385815303 -0.8193790995519605 0.015601271957886442 1364.2140332109618 51.78859193150047 0.04274220900678373 0.1959676739985822 -3.889423164277309 2.449097025444938 -0.1110199314868181 -1.9800991784575093 0.0 0.0 -148.15357235551352 -14.002923208834591
-1.7349724091749374 -1.294443535567465 -0.8694456270133677 0.022887260462213926 1777.8139886074357 51.821903669449895 0.04446132257404457 0.04208356996126669 -4.095131812925064 2.4427256559089625 -0.045435251670701504 -1.6375968469376154 0.0 0.0 -148.13617524649672 -14.108233290062266
-2.4793127088951543 -2.479474821486973 -0.9511791074806392 0.188594505194172 218.96325141647682 50.66007445218355 0.10671652393862671 0.29161263623996586 1.1208715727403575 2.159871633058237 -0.1738899079118097 -3.729709736983323 0.0 0.0 -148.11074964931825 -16.412878443896126
-1.802075021532736 -1.3170852953700158 -0.6845059151750581 0.01053957959697871 753.6486644873847 51.55965002247686 0.021653512434767402 0.020696388846775653 -5.367358150442875 2.6200654907459477 -0.41328919433408107 -0.670497563555756 0.0 0.0 -148.03521319430521 -13.374745097645615
-1.6769992106518856 -1.1736762700370118 -1.1405499125347975 0.01837955692136298 1232.0782771462573 50.83856639008393 0.06593061850901888 0.12441519209737752 -3.4104113347791145 2.506654161123326 -0.134223882247138 -0.9065363189292199 0.0 0.0 -147.98818219239988 -14.408580295134282
-1.357613264953101 -1.6334026187778465 -1.1405891755738478 0.0012732118892583599 986.661271751185 51.47465572809772 0.12004381088183405 0.041923315946361776 -4.151421426766399 2.3688493764906347 -0.18885956005577498 -1.5996681625469922 0.0 0.0 -147.92608314240115 -14.969033665610034
-1.7758907273676265 -1.373768917927695 -0.8723767340399995 0.04216222324334676 1350.9338544186155 51.391671145315534 0.053484348395209304 0.06571816107994047 -3.5064488683602306 2.5852373863970404 -0.158928728721067 -1.3828738725465612 0.0 0.0 -147.92248026841008 -14.471225693116182
-1.8548239649719314 -1.6136183090831098 -1.4781626803203685 0.022496262470681188 555.971160322532 50.982701511725935 0.04928728769894877 0.03956352825641353 -4.221101962499229 2.57329888200359 -0.25858090420452307 -0.919842448786893 0.0 0.0 -147.89893677261426 -14.18295162590574
-1.8641770808575413 -1.2123581238961751 -0.7878169908007826 0.018924408547483382 1109.6827350933136 51.568580270426345 0.029452519357201633 0.07496924470315958 -3.6572516594416835 2.4515742845675565 -0.11420124382724417 -1.5220435931148621 0.0 0.0 -147.8533131299789 -13.770328643132618
-2.384455685127813 -1.1537301108181923 -0.8643856635065817 0.023461030565578713 1588.922838431342 52.268185827255536 0.022074406836639124 0.10751085620723602 -4.347286594301407 2.7472268670634814 -0.026121288736236536 -2.231131453979769 0.0 0.0 -147.84919595899402 -13.840328347052882
-1.5466092262278712 -1.1519611113529362 -0.6592831217967212 0.02579999018968554 726.2972110752582 51.011538410438014 0.03160713470101963 0.13341810459505554 -4.4556309036798805 2.2847992740780465 -0.26784555912521046 -0.5154274491217006 0.0 0.0 -147.79606008852946 -13.96765277308414
-1.1573242906718733 -2.240929997506612 -1.3551658044982755 0.05568194003984837 197.96475650238588 52.0961061319757 0.08474972140759297 0.25550728869939154 -0.10729736313561755 2.116339544280099 -2.1833175216588048 -3.1126424879728543 0.0 0.0 -147.78030751982635 -14.836658256376804
-1.6023742488140331 -1.1469759092930873 -0.6142906114401594 0.010269367570279804 708.7738396238009 50.688551884507675 0.07321425466198063 0.2436607673420895 -2.7972348501087545 2.403154868231398 -0.2372641915521978 -1.2083999795228113 0.0 0.0 -147.76239885606554 -14.484347868546639
-2.2620532941495517 -1.6554130410227912 -0.9025439608234382 0.04318104225544857 790.3218754634805 51.041797691941355 0.05839955864219502 0.21324239589956595 -2.227052128323125 2.2723327315144486 -0.24162365753885506 -1.6696072236914805 0.0 0.0 -147.75135710385382 -14.52179033839419
-2.1684345146727115 -1.6817894705284508 -1.2397815256889082 0.02134701174163519 399.19647739877996 50.647311401994905 0.05891238814569508 0.06631611804382782 -3.6978436978897404 2.543904056813821 -0.21316909870262002 -1.1744025988353446 0.0 0.0 -147.7407274244494 -14.322821471298113
-1.2366498024983072 -1.6809287067413323 -0.6695206430138139 0.005859185777538516 1330.305533876653 51.454531348144194 0.03673554455601183 0.04581422881784177 -4.432417364816722 2.4417690356917814 -0.2581247776725091 -0.9619641117890598 0.0 0.0 -147.72495687233797 -13.79758500070238
-2.3143456093403962 -1.4864218036621395 -1.0536399759393893 0.05021163847500327 436.32736228724207 50.46497081276388 0.06017891184520734 0.09134221796915071 -2.6156349708291016 2.3675725877556735 -0.13482679053939783 -1.2125495014373264 0.0 0.0 -147.70807767426237 -14.626531506216747
-2.158255637250488 -1.6420937558620277 -0.6712205501016231 0.02161458840153508 896.0332184634148 51.06606161361918 0.04471579380589843 0.16242032923450728 -3.5164189555812837 2.2596429045394126 -0.1532302019620433 -1.1732720373256118 0.0 0.0 -147.63582098216972 -14.098274106203803
-1.6498500057622594 -1.655815626346296 -0.7385636503666557 0.0007644996987285076 621.4796018822116 51.02109803319923 0.06989739675066173 0.0438432889935704 -4.809235385992652 2.6715855600201204 -0.008053545853020871 -1.1769599360508565 0.0 0.0 -147.63581519745549 -14.428208872849854
-2.2345366084893437 -1.2392132099973827 -0.7759616769870246 0.02990796374689069 1165.97530900938 51.113910786896724 0.039391822383033466 0.09229554427306515 -3.637093206850493 2.8557093755398673 -0.024354275327530317 -1.1497246346121788 0.0 0.0 -147.60455562613868 -14.142903828475646
-1.598132799402249 -1.0602050001707783 -0.7840510768442119 0.018963529540202338 938.903991293353 51.964898011902115 0.024482662197903855 0.062481443053059506 -5.007248793863235 2.699004259180861 -0.20275144175877458 -1.7395033870501013 0.0 0.0 -147.56314205516418 -13.679065003335939
-2.2017839230596037 -1.1983136850461684 -1.008017210382366 0.018627355752617907 983.8348439446258 50.9885793655006 0.06186150964589188 0.10638458275194394 -2.6745074638101762 2.378352386840827 -0.03862763020625071 -1.6256472060815668 0.0 0.0 -147.50877241337295 -14.35135359162706
-2.171999308001954 -1.197483429437082 -0.7179739425659006 0.017659487062920396 1285.6914030456046 52.89194387911699 0.12452416681688712 0.18298531839813084 1.6808958598533295 2.0720794697685396 -1.560756344655828 -4.609666918552545 0.0 0.0 -147.49889217035195 -15.015676312855756
-1.1287901449798192 -1.034166675078118 -1.0778720362322167 0.008582481542967606 758.9340299581421 50.96534185699308 0.037153217145333955 0.14547530672529965 -4.031615544876754 2.3501233367564462 -0.4788786913758418 -0.2553790555870261 0.0 0.0 -147.46494113169916 -13.822852068544027
-3.1777822294211626 -1.3651718675867752 -0.704734065884397 0.016549389416113718 758.2948957384071 51.184759680332306 0.02764638871981629 0.06295615634892672 -4.665637060465718 2.5813546260394715 -0.3237112583222945 -0.5346800724119447 0.0 0.0 -147.45127088341158 -13.679782399373341
-2.135317175412202 -1.1668758436245974 -0.8793715072696886 0.022823455324744477 1988.362295911141 52.32398161313131 0.021822476978571897 0.04786964984117093 -4.013040480738116 2.3821781392364505 -0.5032914481663395 -1.4707825390548876 0.0 0.0 -147.43605488450208 -13.81098227902977
-2.7393007383031263 -1.4299578812396516 -0.8193350184054794 0.008838432758961567 695.3734444626714 51.13960179130691 0.0546539701755209 0.20444394812399846 -3.4467384830007943 2.341760526645057 -0.055367098970194206 -1.9066676468423776 0.0 0.0 -147.42204961450165 -14.195218577923459
-1.0427962928053591 -1.212779244240021 -0.8619912978575149 0.014589436286078403 792.1089491460289 51.36706908520215 0.12936935947002534 0.030727922381250508 -4.534535575200358 2.4650988622453065 -0.3811011597434275 -1.0624365656806383 0.0 0.0 -147.3924815470809 -15.050151148181548
-2.6955625653505844 -1.5899364037537242 -0.7494131851759751 0.02665939394178653 1492.61474960811 51.09105810105725 0.08479617311651923 0.03895885914934409 -3.7967895747277987 2.5457367964413473 -0.07558982823740923 -0.6502046174678959 0.0 0.0 -147.388407792642 -14.670792807555411
-2.31090518530624 -1.953504647985782 -0.9311709048463127 0.10394130415964639 342.4101294191224 52.38867163284724 0.08005156009305726 0.3344929409895839 1.366372913288581 2.2096631044365056 -1.6689794133818654 -4.208709460597735 0.0 0.0 -147.37199795690304 -15.406751115846568
-1.5637333726223814 -1.3271460111340492 -0.6478158614185887 0.009647029335350435 965.9725155521163 51.598503573577155 0.0328169311915737 0.04641233014737114 -4.284746641981847 2.4199390554389484 -0.5869971363788213 -1.042235771962396 0.0 0.0 -147.35131128318238 -13.715272941908786
-1.183322269627122 -1.478795345892014 -0.8092404043965716 0.0011037330651619839 1084.3945823865952 51.50181099168519 0.03128852937084834 0.1453709035902679 -4.219188449761819 2.161961853995099 -0.23866385539699042 -0.9465351455779203 0.0 0.0 -147.26349076786713 -13.624994406266616
-2.189686039413247 -1.7263147082525674 -0.9722772279810364 0.016262131313327863 452.60189798763525 50.945851287292534 0.041988845816236145 0.2099252195576371 -4.594187387247914 2.5536492236601873 -0.3052124731696306 -1.0299326427234572 0.0 0.0 -147.26175590339673 -13.993523933700235
-1.597586282768475 -1.1920685974194263 -1.2998031848527596 0.028686626717703848 739.8146660044475 51.09072483558391 0.04549163918559165 0.0727897596803112 -3.865814334538771 2.304748659845887 -0.13560651492735865 -1.1498858231576463 0.0 0.0 -147.23735872998793 -14.19747182979825
-1.1362880700085056 -1.80013342587574 -1.5413166231762268 0.02619341804445598 588.7840312867462 50.69737538295682 0.04709854086053453 0.09775813669378527 -3.972497928410946 2.3480503203737633 -0.04195754577708666 -0.976794526902669 0.0 0.0 -147.235879825013 -14.188008943090107
-2.8529519525522815 -1.2996998223641014 -0.830823285103948 0.018620177425766212 2176.5466782356893 51.9161932072528 0.029108466099106417 0.049462961010088666 -3.857882300359788 2.524758261159685 -0.37299217321587896 -1.2561438133030531 0.0 0.0 -147.17307602584873 -13.756746589622526
-1.567659001990977 -1.346777648333723 -0.7779699475996074 0.017661234674164108 823.085353332347 51.706136082109786 0.055038668669801415 0.2614726586516991 -2.4606444166700094 2.471189896038915 -0.13259886613859884 -3.0917775767865336 0.0 0.0 -147.11621292013788 -14.240641132492133
-2.201657387406383 -1.0768769651534653 -0.8729546099277065 0.02833182014983797 1179.7696787696152 50.68331418891244 0.06400419442253426 0.18816977600118015 -2.4570979459816433 2.3764519309880723 -0.019512938404055546 -1.2908127503329716 0.0 0.0 -147.08524415356914 -14.438041297013136
-1.9792503816455933 -1.8739246324300385 -0.8317785069097667 0.03076826836911757 770.5849559355722 50.69969842469496 0.042573136971366374 0.08195836495416416 -3.633360744262115 2.196336862407148 -0.17299854136278636 -0.15559916938653728 0.0 0.0 -147.0576758105248 -14.193503007305914
-1.4812719010754822 -1.4373036536421462 -0.620719935767448 0.1012281337358211 457.58750614199874 53.088294902282094 0.05734370612189904 0.16401203824175686 1.6099228435519715 2.282515702872489 -1.565570266384654 -5.1990693190012855 0.0 0.0 -147.03764847996288 -15.788303912403126
-1.458124371025288 -1.046422843603066 -0.7939008185405994 0.010388751434348932 1146.4515921647421 50.68645403842798 0.21496204409678596 0.09078363292305477 -1.7035225252556918 2.318657022312045 -0.0461152946707557 -1.714665300910772 0.0 0.0 -146.99799652184916 -15.552491376587469
-2.6210613221395955 -1.2967445347328015 -0.7297088672582874 0.00020059951428577492 2323.7449115708096 52.71428139686979 0.022278101763485422 0.08649262950602954 -3.918940288766428 2.4666083885504895 -0.15599493398632713 -2.885620099291714 0.0 0.0 -146.9670367784022 -13.284765404149596
-2.2047716087668263 -1.0121114347031674 -0.5954815616819797 0.005639673395503928 1273.3989123345227 52.77669018692971 0.01561260236521008 0.047681842580871645 -5.6359766208607205 2.437311087448917 -0.5994512014476143 -1.7555994316112518 0.0 0.0 -146.9524655809729 -12.99444109213352
-2.611257961584308 -1.5313053885394854 -0.7479952663541101 0.009033974913952442 548.3784706334616 50.84186941588866 0.035797102542463724 0.12521436188157284 -4.766317552314323 2.459777518199969 -0.3791466886425914 -0.49400618865461965 0.0 0.0 -146.91454518599696 -13.790831930855592
-1.122662604978077 -1.0667956731447354 -0.5882227159236268 0.0028232779871327942 975.9196226834805 53.16713036194189 0.02001053982352057 0.09937051308287728 -4.482231114242309 2.462116575053697 -0.2337797673178752 -3.9483806159825114 0.0 0.0 -146.89086271553396 -13.187332908784082
-1.582722419334461 -2.0280252581226685 -0.7911925461065339 0.005013704105419131 540.49581813366 51.5018395962244 0.02932613613938212 0.06682580896632741 -4.686275811780802 2.4153423061275747 -0.36195392454646047 -1.3907284279920837 0.0 0.0 -146.88786792899742 -13.574214079284982
-1.3959503642118296 -1.1943989419066396 -0.700562785285876 0.04680486928753624 1216.8608117754713 50.72697303642425 0.08239265681874816 0.08561817326035444 -3.158637087638786 2.476018273722087 -0.029097373644016322 -0.9634573484137281 0.0 0.0 -146.85909453286126 -14.753969233368277
-2.547332660644712 -1.5385123082653407 -0.5404007926363985 0.03237825833288233 767.8785032698494 51.062574449836035 0.03317540002444579 0.09172551011984692 -3.7268185859555985 2.4965317299705845 -0.2419840166780105 -0.9084811404689113 0.0 0.0 -146.84854743625291 -14.159189869814075
-1.5516180703529003 -1.4272466322059012 -0.6152836203255112 0.025875302946094053 827.553395671279 50.58220021167274 0.061783316104751955 0.258881827792301 -3.6364426355125663 2.32786717753328 -0.03401540624795363 -0.5947449374149993 0.0 0.0 -146.82301032954177 -14.392453786344532
