    0.293465067663250083E-01    0.850371459969235616E+03    0.542385386080119858E+02    0.493922016285476967E-01    0.209876434661240285E+00   -0.827005671392273101E+00    0.219336997958259428E+01   -0.977074218635731739E+00   -0.671148556263900886E+01   -0.167384130899957057E+03
    0.338503053975405740E-01    0.193730408004218293E+04    0.525490205620409512E+02    0.170990550287934501E+00    0.243127601570539920E+00    0.171161328240848665E+01    0.216291817937975450E+01   -0.107889988386398983E+01   -0.455404525602727439E+01   -0.163771139354441573E+03
    0.570394986991359845E-03    0.122545985016858094E+04    0.513160849434139053E+02    0.103217765202050754E+00    0.162598772219546606E+00   -0.271909939690869518E+01    0.239675626328266933E+01   -0.286705467194066976E+00   -0.183711634112110289E+01   -0.163459142787736198E+03
    0.110269477077353323E+00    0.103906974095320652E+04    0.516638833776128621E+02    0.159060922162635204E+00    0.681636229182010167E+00    0.938554296136767441E+00    0.219012237831710310E+01   -0.510616719726440849E+00   -0.398255032104847029E+01   -0.163440041992358374E+03
    0.312581674123055655E-02    0.290486549180683505E+04    0.517935617451874464E+02    0.144140402545173990E+00    0.146619692701427357E+00   -0.763218441110762313E+00    0.258128270150912531E+01   -0.555298946081759226E-01   -0.341791167209005398E+01   -0.163097821792176802E+03
    0.492840727779403614E-02    0.108796547316249712E+04    0.511909903910297857E+02    0.638842730554523563E-01    0.236578741486703603E+00   -0.475439791106217591E+01    0.263333316096923253E+01   -0.447724570450274584E+00   -0.459500846064264223E+00   -0.163035783374584668E+03
    0.232850719266527763E-01    0.110983721685622641E+04    0.521087040965803112E+02    0.778118641888136536E-01    0.211541832888688580E+00   -0.194165578365491598E+01    0.226532083655385952E+01   -0.701122745786406654E-01   -0.391103161430108770E+01   -0.162874259068374442E+03
    0.596499829728304801E-02    0.141975877465976691E+04    0.515533655116958158E+02    0.594916533507921300E-01    0.129420034286647556E+00   -0.284780455434442636E+01    0.231732653705227021E+01   -0.916363730380806984E-01   -0.230369932888679507E+01   -0.162711092385769177E+03
    0.768867942544705640E-01    0.293467646331104925E+04    0.519265104913239952E+02    0.606660459147101566E-01    0.295173777983692764E+00   -0.135392952095011321E+01    0.247186799632782828E+01   -0.345131596937751084E-01   -0.286048860373650271E+01   -0.162583908890070944E+03
    0.172275532613779710E-01    0.205079111331062541E+04    0.516091206183715343E+02    0.396186684415134258E-01    0.865857371262980097E-01   -0.341246796256665608E+01    0.216416158787450819E+01   -0.754354437421103086E-01   -0.103130786031464794E+01   -0.162205137937824645E+03
