inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
0.12548489523467077 1888.3866404357752 51.29452204703053 0.1946158821719207 -2.0648516965868096 2.569497435975271 -0.03937748386112272 -2.404188427733959 0.0 0.0 -162.36161083302716 -13.673901073178435
0.07347657597401738 847.2587780827866 51.10584124805051 0.08353383219011792 -4.258158033473289 2.5181030391152506 -0.373230612517518 -0.7581366274717443 0.0 0.0 -162.34241248400085 -13.007157671291097
0.06680203234561391 2109.7272605017033 51.43939499475823 0.14303928697548565 -0.5438202543191686 2.4421867169690294 -0.037678334966720683 -3.0712571420406203 0.0 0.0 -162.24126294662915 -13.267228132633473
0.012234007370764929 2354.627854840732 51.808135241853456 0.048309499971666385 -3.167558863274437 2.282893549903432 -0.03057649592111744 -1.892019754781792 0.0 0.0 -162.13920501767385 -12.10474963011194
0.016862201515055963 619.7825358783829 52.12945734027484 0.02312237538701324 -5.441973441778207 2.3681354445881073 -0.3923791305591049 -1.6365954032553134 0.0 0.0 -162.09497390684766 -11.601765740081522
0.014209750777131241 2693.5220537029754 53.986513333799074 0.022187108907181577 -5.232168474211304 2.4264456332324986 -0.4148678841469531 -3.679050278915817 0.0 0.0 -161.97827814516188 -11.499655607487465
0.04147553679198109 2950.6936257869083 51.977395132442574 0.06311137661290642 -3.699411969713691 2.305782012586628 -0.069210699185696 -1.8550003589663682 0.0 0.0 -161.96645484643108 -12.555899427210843
0.038621679206960226 1427.5092158485795 51.60854589329487 0.25202867680226715 1.83513219651714 2.089627023393283 -0.34182069421828665 -4.30023298364307 0.0 0.0 -161.95708045818702 -13.734507186685498
0.039770525481444156 2597.696947992052 52.71667572826823 0.053910784432674684 -3.084134327382755 2.303241592314971 -0.16710064764042265 -3.1878817837795523 0.0 0.0 -161.92851761604337 -12.45449415042727
0.02922382151688539 1766.732225312255 53.187095120045136 0.04018252771014235 -4.972190885187674 2.431300010844257 -0.27519939660302306 -3.301981938018117 0.0 0.0 -161.9236612723271 -12.152953642065238
0.021896720388671426 1354.7538217656208 53.498819895016716 0.033120441994531936 -4.186013041638566 2.4342977834141935 -0.0972038970890523 -4.582454361163311 0.0 0.0 -161.91316088027918 -11.913748750911985
0.052017542596982755 802.4912094485218 51.508148445749484 0.0652391151714276 -3.9703716685905532 2.5195560974038282 -0.43370052262637593 -1.505222226400635 0.0 0.0 -161.88472506706063 -12.690987722207137
0.08659975451015972 615.7349458914123 50.96999820776377 0.15536339109176373 -1.8842828799744984 2.45932045989875 -0.12593452118304516 -2.7073872446701444 0.0 0.0 -161.78479292599368 -13.396170079122907
0.014312586703967223 2462.054385801135 51.38899919787029 0.06204917514778601 -2.8959816541203134 2.348721003925838 -0.26719655937860853 -1.1645401479391957 0.0 0.0 -161.78341648000088 -12.3495860190163
0.05598810549118211 1430.9234896764597 51.309031648034384 0.11401367869329256 -1.6279698971410248 2.233684867879581 -0.24269041042935413 -2.334237642795202 0.0 0.0 -161.76484019933628 -13.051946332342865
0.05597553472063116 2356.7819225603116 51.63980908386817 0.14801257115734473 -0.6584866290100013 2.2475064804752938 -0.2526302252814405 -2.9308962862743915 0.0 0.0 -161.7631828816494 -13.26386309256328
0.08768255906433245 732.9331682171837 50.40405739137998 0.10137786221965296 -3.7908165242476124 2.8075791439659836 -0.009336344686657227 -0.6708840221093588 0.0 0.0 -161.65156276884997 -13.187943547608281
0.016097042643154837 1881.6978848233714 51.95461407027766 0.03972369111333123 -5.170755178143627 2.349388997218232 -0.34903486571062814 -0.8880477156998765 0.0 0.0 -161.52947533203144 -11.959107093305384
0.23829140664867335 824.5982899874944 50.6428752583548 0.264358625758908 -3.714816415019801 2.5765727648729353 -0.14766056774692338 -0.7782519386083884 0.0 0.0 -161.4973134437294 -14.175645050506951
0.01918299450969474 616.1807580380636 51.85969127063398 0.028745421181347618 -5.577038602731295 2.3765192270830093 -0.8312939932050591 -0.6211958085398521 0.0 0.0 -161.41602241301055 -11.776205991397891
0.15641684086685478 2973.7764739536797 52.03838675316711 0.17788905759768223 -2.1158983551050135 2.625368112933845 -0.045967235730048905 -3.010460228750845 0.0 0.0 -161.38928255509603 -13.762784831492485
0.06665420754680408 2064.7544768355074 52.14221762603574 0.08868252386501857 -3.8004698379213373 2.5962122634485914 -0.205179642774743 -2.381319622174977 0.0 0.0 -161.38163480783317 -12.96257328510184
0.021039070290340054 2527.2554137622424 52.11692245670338 0.029751380246397327 -3.9817996351247027 2.2769201866745905 -0.010196394436303713 -1.7988422936283843 0.0 0.0 -161.3732742157147 -11.83797073943467
0.030804861252337962 468.86384746800815 52.39949724536788 0.11707633429875675 -0.12858880189174293 2.038473419645207 -1.7346972045443376 -3.3287122209308695 0.0 0.0 -161.37004965622552 -12.992497204901994
0.026029046304661917 1959.3305512346344 52.32298753761369 0.030655794408263007 -5.43847437182453 2.4169630007062075 -0.5973362250962646 -0.8460294915863447 0.0 0.0 -161.3269998370126 -11.978340833313553
0.010434136489218546 724.4474496593884 51.16159522491289 0.042798041881104566 -4.945706316605117 2.695335555365416 -0.06499471822267378 -1.1793977498921766 0.0 0.0 -161.3054222472137 -11.981267000989895
0.11372899393495334 2485.6957185677393 51.08531632138901 0.15622698874998356 -2.0236157889010307 2.4953242931162753 -0.0073119338287810365 -1.7962244126053761 0.0 0.0 -161.28399506959497 -13.51133726479532
0.060259576057896086 807.3550704783559 50.86925428063207 0.12315338076097608 -1.5776068367169396 2.3167604615828705 -0.30103949042661693 -2.0009702966308787 0.0 0.0 -161.28120707610458 -13.128195890637123
0.01304611824828849 1320.7780617737171 51.768666598491386 0.04215488564895545 -4.137746648036252 2.232834376874203 -0.6240455516642651 -0.9038836887967765 0.0 0.0 -161.2747102701889 -11.984295280569896
0.04716464548529463 2290.4293439348044 51.91342907472627 0.0539621058624832 -2.4555952285694294 2.2481150721895085 -0.38931638126727286 -1.8456703974249073 0.0 0.0 -161.26593718766662 -12.565304222454579
0.037946708429640034 2674.7977534597194 52.03206941560776 0.05013333295148293 -2.318654058759239 2.362871172042356 -0.23798327477617143 -2.2777401752194493 0.0 0.0 -161.1782381150053 -12.396202406914707
0.15084114022672657 1411.2045673036657 51.17989422004116 0.21405098865744335 -1.5455078563297775 2.45775305282858 -0.024337481904883163 -2.717525673056694 0.0 0.0 -161.08101792160886 -13.809325597653544
0.12001603193446662 1200.7798558415564 51.096578496432386 0.18091221251514916 -1.9257806952338097 2.336229849265463 -0.02136134435757686 -2.3732492596114376 0.0 0.0 -161.07440767964817 -13.613098952568713
0.08554103839497837 2191.1557723153273 51.665022475400676 0.10858194146406859 -2.785602843757787 2.607440391317166 -0.003613779624890512 -2.457396837838237 0.0 0.0 -161.06409677629244 -13.192876449087613
0.01566302965884741 1712.8522647737498 52.26336446959475 0.03574277254951704 -5.44921969856072 2.546103240923729 -0.6415770629487696 -0.9763031317902495 0.0 0.0 -161.05111918089156 -11.867419983845878
0.02549963123620493 2233.1974919602953 52.40286075161619 0.04216979671642625 -4.73299432819552 2.640245406110788 -0.16770138914382926 -2.1007041292495696 0.0 0.0 -161.03937356820722 -12.119584492097342
0.018324423940308105 1904.7679370556825 51.358454970209735 0.09421816133098175 -2.352626322584958 2.2140632674053884 -0.11750761836264889 -1.8807013610988594 0.0 0.0 -161.00879894757617 -12.759581580415677
0.014536323839625467 2393.0453048270247 52.58638079333866 0.03076119989282685 -4.020245654331994 2.668092867282832 -0.15092394267975706 -2.6431525279128776 0.0 0.0 -160.96897091538926 -11.732963307501457
0.041871049824889824 903.6080595564381 51.51752948163139 0.04985937441785425 -3.288621804004417 2.3902518646602595 -0.21872046375595477 -1.9676547249127943 0.0 0.0 -160.95415617815993 -12.45687976586338
0.02516139286239338 1500.9987377025707 52.80585966953833 0.041694797338673 -3.983292160016424 2.261044818906057 -0.1889603906443611 -3.3168293570473972 0.0 0.0 -160.9536187977757 -12.10751754645025
0.01765860245768096 1491.8075352263565 50.878318719736406 0.10701072696285872 -2.0509980794497262 2.561474165872347 -0.001302939234081535 -1.853269682184287 0.0 0.0 -160.94208782744536 -12.88159998581196
0.01651647745740525 1288.4710005172615 53.447389963067856 0.024324066422476524 -4.470940464803745 2.453095977824345 -0.3597383700233392 -4.01761610127452 0.0 0.0 -160.90972292009795 -11.61705450762404
0.005168818479812482 2448.0254092631517 52.76309810923994 0.03889475510413997 -3.463078902554403 2.4318132397317447 -0.2993488728421356 -3.1379373163135584 0.0 0.0 -160.89292375126 -11.864745188835546
0.060621204881804946 1362.0239890971595 51.28191040540976 0.06840339682323818 -2.50142218207534 2.5884474576290697 -0.09313668226974059 -1.737625922460957 0.0 0.0 -160.87509810265283 -12.81318067963764
0.03897235926900086 1674.7939814993053 51.9423390144361 0.05272090340421021 -3.966574769796339 2.372081041220633 -0.38309147442167557 -1.4776447674357094 0.0 0.0 -160.84049413384673 -12.43329089187301
0.01114024372448062 2522.626058432522 54.06699811361171 0.02555691454271215 -3.8706964575693017 2.344239559236809 -0.4683278649283782 -4.64344678459005 0.0 0.0 -160.83018115439 -11.53096763024407
0.009638382611792696 1820.9446783870594 52.6973061948381 0.04571663791716463 -3.348035609549821 2.44902474899551 -0.10572849961008401 -3.7548643020374612 0.0 0.0 -160.79559295327795 -12.039742264001951
0.019175128595307046 2831.7751346898553 53.16518451540108 0.03427932970175808 -3.668030939764309 2.3018247970017174 -0.506920143258812 -3.1361758536550592 0.0 0.0 -160.78073676661018 -11.88605041151408
0.03011070829265943 2966.804274494009 52.1646534997121 0.06289701539005528 -3.0551545835486476 2.4395699982135617 -0.5262371035732203 -1.80628323229789 0.0 0.0 -160.7472818780531 -12.45114565074493
0.1885398283864859 671.0562319309598 50.818543385483856 0.21713217325941012 -3.6864824120006543 2.5653979849956063 -0.09530921890705812 -1.4548240329489381 0.0 0.0 -160.7388443647568 -13.952252213644126
0.08331900486507492 832.9798061098436 50.84976238202935 0.12296972569599364 -3.1934954348961266 2.387410069882221 -0.30747126139724745 -1.2065512329757517 0.0 0.0 -160.73666375729184 -13.236535550608508
0.011489170798560128 1294.7098198062479 52.45337102594822 0.025860254000651943 -5.378974828195079 2.433380267635728 -0.344122352536524 -2.088986802393883 0.0 0.0 -160.7201359812246 -11.546454740787333
0.015181691180938995 2415.922213909315 53.603118572055884 0.022344144703265338 -5.286732532820372 2.2909643456467643 -0.23431863762892657 -3.2815825448269544 0.0 0.0 -160.68873062282844 -11.532444881096954
0.24527453491880483 2272.6607303020564 51.38691132691134 0.2886973684289355 -2.5099479138953362 2.5123964142792072 -0.03895029335165301 -2.0315958376942245 0.0 0.0 -160.67718688744048 -14.214796666921103
0.04057646494601291 2387.2845934926545 51.82769352757905 0.06979995528697 -4.1044129454968346 2.589309892891489 -0.242658502152997 -1.4718833272852212 0.0 0.0 -160.675504868342 -12.60965837514502
0.00683305446290219 1923.9617463478228 53.57031979418109 0.02523085276243027 -3.906847665793898 2.292443518500228 -0.23223845681354227 -4.334551038819033 0.0 0.0 -160.67311057177415 -11.459795251311718
0.024435305873063227 2535.391814691307 52.92417911231338 0.027311084111353565 -4.639409062587155 2.6294318229468807 -0.5330694047979572 -2.0761709050095645 0.0 0.0 -160.67187727359862 -11.902594840233153
0.0016334033302695978 1534.338134663295 52.75638328776981 0.02742728307321276 -5.155949118134009 2.460043379950818 -0.0589583526381503 -2.8769969900403964 0.0 0.0 -160.67124904550812 -11.508367166371496
0.029309602570337684 2514.801046304034 51.33737725376995 0.05706514576590351 -3.8190117484508943 2.204918245863567 -0.14083255578963705 -0.5933700535102844 0.0 0.0 -160.64839243621572 -12.371150075784922
0.02710975416502716 2389.003591433955 53.04956438533002 0.030574197881628663 -3.416030472386196 2.3454886279577893 -0.5176530027677737 -2.912188003770355 0.0 0.0 -160.64504200441024 -12.008319244135528
0.03994000414937447 1199.6350325332403 51.88933398947643 0.060556474601726605 -4.071371914027429 2.3308562707734493 -0.3536253419350377 -1.8704246395258934 0.0 0.0 -160.6348506643965 -12.516134870672552
0.01088297147107391 2803.6709568916285 51.6046228010387 0.043731505102843356 -4.3428382847016245 2.3678850082157177 -0.1614599031783035 -0.7674427466129892 0.0 0.0 -160.6231152696487 -12.004089721819376
0.0515686471530981 1799.7894252979142 51.89127285499068 0.07019352104904264 -4.719538286916233 2.5629784564727 -0.43535119704425895 -1.0804341194022662 0.0 0.0 -160.61557396101156 -12.716177128512275
0.03340178961176659 773.7224850244332 50.541738678808336 0.13789568208694994 -2.0809281890789952 2.400928336661427 -0.10472930739312325 -1.783079772146122 0.0 0.0 -160.60469593203945 -13.15088952818845
0.04238893329637068 2522.5984711692167 52.95862528469134 0.057099042901841826 -4.151421412822218 2.470471714618583 -0.03415847883948153 -3.467916857545708 0.0 0.0 -160.54353005954778 -12.515403660971629
0.05327240318613954 473.99839092326357 51.02807907029053 0.06358332234166168 -3.5823241346177466 2.6770724697140746 -0.032352953337716706 -2.0667564071991107 0.0 0.0 -160.50029995361086 -12.69839145742906
0.014012876589019287 1582.7810932461873 53.128344354895766 0.036784848345909005 -3.7794667425067705 2.308304363281976 -0.19640685468881447 -4.07537407583162 0.0 0.0 -160.47393860830593 -11.872699835847623
0.0035063766929270416 1985.7027156003674 51.91948756701059 0.04369053970214399 -3.7179531616580896 2.3818233674896696 -0.2203079679419515 -1.9019602005498513 0.0 0.0 -160.4692428506282 -11.97540759317404
0.015414489536543152 2040.2185611573132 52.69420733294384 0.025468757959970955 -5.081890556087275 2.272232447139523 -0.8662012332108517 -1.083831289526275 0.0 0.0 -160.4678490115066 -11.615660566038752
0.02806913602192533 2308.455213092746 52.98282288803395 0.05824015657167887 -2.208799550425835 2.3570862414965115 -0.15346232424198547 -4.3795114836041815 0.0 0.0 -160.45793719515706 -12.375770993241968
0.10595623993269011 549.8982269844174 50.278432420867 0.14775316219547524 -3.3163119528044978 2.427966156756172 -0.225126137539851 -0.755594355583348 0.0 0.0 -160.45195646580905 -13.447726613671058
0.006767516720801241 2449.2392169158347 52.61643663687305 0.028846190027051903 -4.132096890994536 2.4989711667217467 -0.1570674318669436 -2.6560280504601863 0.0 0.0 -160.44833335804643 -11.584553712447882
0.013980460122418013 1624.0356550576616 52.62960711436055 0.04177245356103806 -4.204519139276833 2.4514535111520166 -0.3458632597542124 -2.852813650726489 0.0 0.0 -160.44348542763876 -11.983298490046277
0.10116943725330853 2930.136578313004 51.52614487990321 0.14127661856211102 -2.631122568771048 2.6421263281786205 -0.15218862853142134 -1.8845105408153735 0.0 0.0 -160.39952268609557 -13.402181298439974
0.006830314120288241 1455.3389421146942 52.46115950965108 0.027339436782485717 -5.427797157923258 2.4372109307533742 -0.7679608765048487 -1.2161813827564458 0.0 0.0 -160.39871645650663 -11.534594261568909
0.04566886812087978 2516.5045236876895 51.31756986252547 0.11066461913034609 -2.3643466483272926 2.428054401112901 -0.09773106396823916 -1.6795182386552572 0.0 0.0 -160.3809715996814 -12.986711376575915
0.03544839859820811 2982.8319554058253 51.914922327903206 0.08191625960759251 -1.9405542747961295 2.422926449679122 -0.45926855414044976 -2.1517895303656704 0.0 0.0 -160.3495450774196 -12.694384803409324
0.011114305706384034 2845.73117529772 52.993760875655 0.03433384092692768 -4.241404233469609 2.4994088711239977 -0.5098326609430446 -2.664525826578789 0.0 0.0 -160.34759284287068 -11.783582069016024
0.003993667234717307 1162.023598245534 51.057057619016774 0.07703799665091124 -3.7622254795473262 2.5534843212961063 -0.18660411305966562 -1.1539319280317795 0.0 0.0 -160.31692030837988 -12.540698046399015
0.05695990475737122 674.863091449679 51.09443838752769 0.07603159191977758 -5.138614165777863 2.637984951875579 -0.09934426784342332 -1.023262305373235 0.0 0.0 -160.31471665597132 -12.806825630758084
0.05322795333322618 1586.083590390461 51.220732070033634 0.08065321244157966 -4.073599054264189 2.703116971153864 -0.3897785941723173 -0.6137468173965459 0.0 0.0 -160.308688226839 -12.802988299981536
0.01533160993624257 1432.6239109435242 50.80784415707901 0.07556536368185499 -3.608988128287748 2.671096897437081 -0.08855272848527296 -0.7723935868665119 0.0 0.0 -160.30631679426074 -12.540636192189673
0.04818333013410769 2150.2512859869366 51.42710974473266 0.06425637925860123 -3.276577989754624 2.367162171649616 -0.03840672097929243 -1.2380872153047378 0.0 0.0 -160.29901972034705 -12.639082080678381
0.04087514060205142 2846.3468725785197 52.753722360351496 0.07706953982240314 -1.6372045681356928 2.4827689564346738 -0.1925608719148677 -4.225106483617522 0.0 0.0 -160.29793075221852 -12.680408284731765
0.004814279569938202 2867.5357291213095 52.71219573112334 0.024853703858883094 -4.887345451139099 2.4975827749446022 -0.22677315128234632 -2.080819401776644 0.0 0.0 -160.28205466681828 -11.426823126669891
0.01714036558366642 1180.0149420297175 51.86312322741582 0.02652016749967307 -5.766150672655606 2.838749290307625 -0.4244676808253276 -0.8222919416102492 0.0 0.0 -160.27780772560024 -11.68182219809707
0.02181333512458903 2943.545093213159 51.610220577695294 0.038085705854749255 -3.8910629221894597 2.5719804907696435 -0.20827501706038376 -0.9084298824668515 0.0 0.0 -160.27496529385655 -11.998912094004236
0.08699025742525576 1028.7438797080454 51.13539372531126 0.12564275830259597 -2.8325169837814936 2.398465565921765 -0.08782886490109298 -1.894932015402917 0.0 0.0 -160.26556663454562 -13.268180699110694
0.054409610336588234 2643.051353648606 52.40809311609368 0.06813928973100579 -3.7985148064158563 2.5683080436583796 -0.025291194421793506 -2.776837838391735 0.0 0.0 -160.25190936677836 -12.735415233028522
0.0915345626074154 523.780805986759 50.97300474348095 0.11809665922192734 -3.432256977644079 2.5828421583970353 -0.09561335905941437 -2.017445894387768 0.0 0.0 -160.2518011444558 -13.266934855686287
0.12413016498772493 1404.7811932196432 51.0627922775371 0.1740984590545936 -2.5096363147212735 2.3511784805464297 -0.12631774750535651 -1.6714803675770806 0.0 0.0 -160.20731700488048 -13.608846289764326
0.012094634049249871 1310.2647633871309 52.33185078330917 0.043196274925170794 -4.099469883729034 2.578482805830311 -0.19309674590138126 -2.9031143370490895 0.0 0.0 -160.19749002514578 -12.00000774842323
0.03136260238971401 1675.8611197768355 51.43398948689002 0.07217797289925845 -3.6548176553395293 2.5942705477626347 -0.100489407650171 -1.7383162498410343 0.0 0.0 -160.1961408014341 -12.568593282952119
0.14979897709748477 1186.7246908583577 51.11503187919946 0.18934741064293978 -2.9213467314256265 2.59446530914193 -0.12004509827584364 -1.7933169637004038 0.0 0.0 -160.19503658442878 -13.751551185365859
0.013349781347158028 1951.7768375590017 52.40929523069816 0.0328107972613588 -4.1506899833195945 2.5042316993620766 -0.46706250532803306 -2.0206830786259635 0.0 0.0 -160.17580856348374 -11.768585471277582
0.021787700366797173 1148.5791914266388 51.219454254503674 0.08047516921047189 -3.2466637461910426 2.3406864535506253 -0.06312665665694439 -1.7027643578231597 0.0 0.0 -160.1745354443925 -12.619653837958772
0.03222584423945051 969.1141105628441 51.33035166720733 0.07003861128446442 -3.229100845190887 2.3663172013304075 -0.4983823109604675 -1.4494452359048395 0.0 0.0 -160.12735617472413 -12.54995535300214
0.009325889190290596 2559.434940155928 51.55779405827141 0.08325481699840913 -2.003148510687821 2.2458085977381868 -0.1697754204146964 -2.0979356860333462 0.0 0.0 -160.11720365622153 -12.62323538354126
0.013764481361203968 2573.3287887354218 53.06611576487234 0.030772381036199038 -4.5060666192972985 2.5276536426406038 -0.6175855212986692 -2.51115726489917 0.0 0.0 -160.11182880944037 -11.7217117237998
0.020993511694344377 861.231850388783 51.20638265486212 0.05016992984318073 -4.9386416428528905 2.425995771416902 -0.19628429007838832 -0.7399181186234287 0.0 0.0 -160.08739696494868 -12.198020823953083
0.006931198063984071 1844.0852926585414 51.73036877608836 0.04722085059600048 -3.84493883176374 2.2979663693190617 -0.5699117860180429 -0.9979567931991014 0.0 0.0 -160.07952342349805 -12.060663685878538
0.024260390033295255 1330.051354701753 50.911914148560065 0.08550064488952132 -3.5351468364804974 2.2658636829597762 -0.054695287949281024 -0.9206464636522931 0.0 0.0 -160.07336893699707 -12.683835141375397
0.018879312836591593 2389.381248040389 51.87571058164595 0.028122047923618533 -4.6543653340882365 2.1709644177500236 -0.33652295877021743 -0.4320027562709807 0.0 0.0 -160.06915702897464 -11.756954759436365
0.03114003279690556 1954.4173660977867 52.14661963991564 0.04293479287943198 -3.5180874655102126 2.315159615144279 -0.547752709876872 -1.665762775938827 0.0 0.0 -160.06518617913645 -12.217758472929265
0.11466508774534606 2389.5378398199437 51.37661545533594 0.16635852288887856 -1.3092153846993506 2.4776484592144787 -0.07858797045607879 -2.619671206706374 0.0 0.0 -160.05814582512076 -13.546741508177469
0.004137246952360317 1377.447492430326 50.99740840107383 0.057069320895353694 -4.060922940139352 2.38114653921529 -0.16086118079873923 -0.46716524276247995 0.0 0.0 -160.0418209196086 -12.241950034478464
0.004750919605159604 2280.3237131303745 52.01238340710675 0.04263186346973266 -4.134342288333162 2.3555116369811637 -0.6108143143009332 -1.0677403406939217 0.0 0.0 -160.03391698709945 -11.953867022621235
0.011383160272952855 1128.5597485280884 52.509637852808225 0.038415459584821926 -3.982053198311305 2.485753596759108 -0.07578591111482869 -3.377884424490861 0.0 0.0 -160.03371247492527 -11.887417483273929
0.015349686899906985 1195.3532241378034 52.38257008921302 0.02824552163048255 -5.737798684339417 2.42233440880118 -0.8420289128484768 -0.9706197125075473 0.0 0.0 -160.03015826329565 -11.683652871798344
0.01827811569158508 913.6763529885937 52.57885002922921 0.027912628962279182 -4.7348626907507825 2.349255310062476 -0.21564549200318872 -2.778070140296548 0.0 0.0 -160.0246262870542 -11.738538065383182
0.04346332199173289 1957.752522156482 51.98885406739664 0.07615369200690619 -3.507244916384655 2.6149848289910533 -0.13795586295909157 -2.38164164471622 0.0 0.0 -160.021146608649 -12.690676446104764
0.020360999878732182 1993.1110766192476 52.32323614953243 0.0568204128124916 -3.152944032400846 2.4422252361899717 -0.29410316642864576 -2.739920583880724 0.0 0.0 -159.98200747558442 -12.299154828837239
0.020657547538341824 782.562579023958 52.17995284507417 0.026354989759937567 -5.303960021214547 2.6279741099647027 -0.1676413906448433 -2.303936676463268 0.0 0.0 -159.95277320060814 -11.773899485917877
0.008182929338623279 1394.8855394720745 51.839778799021985 0.02395995863194176 -5.5416935802552665 2.504722403727428 -0.3229901298328377 -0.7307734536199764 0.0 0.0 -159.95048454467735 -11.429759351873159
