    0.774153942593807948E-02    0.228610410692893765E+04    0.540281172224448625E+02    0.962886930969924643E-01    0.456387523480218438E+00    0.743965010182424891E+00    0.209209419692347920E+01   -0.152714231066943817E+01   -0.569862533867879506E+01   -0.115790012485496959E+03
    0.965771203120036892E-01    0.945674198159361595E+03    0.505740331264120968E+02    0.163507883140632498E+00    0.139513198233680857E+00   -0.394299834674441962E+01    0.282342948641320035E+01   -0.188888027185577734E+00   -0.405172872967149544E+00   -0.115751301670638725E+03
    0.263954016854636847E-01    0.215764116121031248E+04    0.532859145213812866E+02    0.841614134715895357E-01    0.273038109748563129E+00   -0.559760906941951575E+00    0.233313127792135555E+01   -0.282306976029169654E+00   -0.577761301256309512E+01   -0.114861203297316749E+03
    0.505445985713488741E-01    0.202974213197775612E+04    0.519768461286636452E+02    0.214559660396009683E+00    0.521587606517386893E+00    0.102153842576923015E+01    0.216617118515039175E+01   -0.601679824670496188E+00   -0.402656429348126110E+01   -0.114322272106417969E+03
    0.797683909354251347E-01    0.559959110453090261E+03    0.530484241461732893E+02    0.115778767457566836E+00    0.384615173180304915E+00    0.125067856799457733E+01    0.228873457014628556E+01   -0.955260344082734747E+00   -0.642152097445823600E+01   -0.114031297030544920E+03
    0.684290334358361868E-01    0.123503046416932398E+04    0.513678207913066345E+02    0.978397445151414635E-01    0.375284703692707944E+00   -0.501889075747631530E+00    0.222290521458788914E+01   -0.354264462576415973E+00   -0.272957939333879995E+01   -0.113772070503503116E+03
    0.147660663341666679E-01    0.145515803227200604E+04    0.519833652451465866E+02    0.626996371248872419E-01    0.172583473404687188E+00   -0.423636776780598190E+01    0.260711430217659768E+01   -0.404002905946896362E+00   -0.170471139218681600E+01   -0.113406921824838122E+03
    0.462822254195116994E-01    0.150530834940878117E+04    0.517378960108749624E+02    0.127275694013419427E+00    0.488412244384377914E+00    0.314976423112351966E-01    0.221734741836813765E+01   -0.701239914494866667E-02   -0.406033640857347145E+01   -0.113042364947382111E+03
    0.194098175439727898E-01    0.108147290638138020E+04    0.528499487010528668E+02    0.681696673436759382E-01    0.160418224693325423E+00   -0.478491649138879538E+00    0.202153831966991770E+01   -0.116725241826865389E+01   -0.350060887988971281E+01   -0.112812047255380747E+03
    0.766084035221920034E-01    0.987979023384985112E+03    0.518163147849833052E+02    0.213230112880611500E+00    0.247720875422275527E+00    0.111276560078901010E+01    0.222747534141221593E+01   -0.781825576899157326E+00   -0.402265118878840955E+01   -0.112728057196452113E+03
    0.325001846916402881E-01    0.196085483958531745E+04    0.534801588612687624E+02    0.104284510003499781E+00    0.398525314844225653E+00    0.136353318299485426E+01    0.215950817993064348E+01   -0.148490578298711640E+01   -0.532823997222847812E+01   -0.112557027845195165E+03
    0.137213151213558381E-01    0.207943186892932954E+04    0.521907621388035210E+02    0.167202913174302387E+00    0.625756675181439848E+00    0.140937797605918025E+01    0.210977655597405089E+01   -0.266688655226610116E+00   -0.499385995373483027E+01   -0.112485147380150039E+03
