supernova_mag_boost inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
31.78656274881576 0.006770589905281474 2228.4829339955895 53.30726709517802 0.025748076235355723 -5.398063881050207 2.433766854205585 -0.6382322189397698 -2.4356363114099198 0.0 0.0 -111.03767715047864 -15.572332768086909
17.315838112694085 0.005259108657964474 1428.6103230227227 52.436963460961806 0.053834832200014775 -3.2366116912512033 2.330020031459969 -0.14095732965583263 -3.31942942762179 0.0 0.0 -111.02049892515602 -16.28009247608018
53.5263487245305 0.015248972549446259 1252.0622412803368 54.02688270063453 0.02032979503467187 -4.195680671353647 2.3682187019195657 -0.5689057044261681 -4.646052090761172 0.0 0.0 -110.99789330893408 -15.582797685723417
43.25225543532666 0.0012631839011468375 2257.547362920913 52.23549729766601 0.043721246183961296 -3.7403100709243997 2.245796460968404 -0.9810970707867881 -0.9756122517544021 0.0 0.0 -110.97815015827972 -16.06765167456234
9.182773862554608 0.04712649998616488 1812.7078871531205 52.31605272527537 0.057120545733976215 -2.2736121017737134 2.2098889820670196 -0.20577593222681756 -2.9782075679847955 0.0 0.0 -110.87866009956473 -16.674906118615226
37.116043816748885 0.016531263670019 1490.4300715322577 51.56870592238008 0.03732999536454059 -5.1194076548358085 2.5346527574231277 -0.4151550197723628 -0.24184358886110324 0.0 0.0 -110.8785091801082 -16.007251518083734
7.488151218092634 0.014624262865133606 1151.6419341296207 51.34646089639227 0.08127778090356019 -3.0795493531339084 2.4699905980902845 -0.5211313648519402 -1.3166812135288382 0.0 0.0 -110.87241063040179 -16.703460118124873
14.810456650320901 0.11755437257050576 2364.657508241496 51.93928274273904 0.18296519657578889 0.852060172173486 2.3207582494753636 -0.0751260506724325 -4.533467905473785 0.0 0.0 -110.78567954410968 -17.70507886865389
10.073594912222447 0.013419244254573031 2726.380253820107 52.07133709652766 0.06053496172871298 -3.0700749363889672 2.5874578081166444 -0.36834648049144025 -1.9410759996174303 0.0 0.0 -110.77509960398869 -16.417191695178772
52.74854691074733 0.013338676443467727 1943.9875542052625 52.818043880909435 0.013764565802501766 -5.590090704895527 2.3607473901083473 -0.9498336161563721 -0.4838841532707576 0.0 0.0 -110.77279766603748 -15.38103541319315
30.336731317317845 0.022618327899203067 2569.809877406612 52.351198547834095 0.035707650246590734 -5.545133386582911 2.565111159101311 -0.46926989848623535 -1.1158022021146703 0.0 0.0 -110.70645010805725 -16.065382431794994
6.087089607270532 0.12850962688614276 1931.407631127085 51.82977646793244 0.1572780910974832 -1.7293768557045812 2.4539772018842942 -0.2328032066556256 -2.8628635658950063 0.0 0.0 -110.69703400036234 -17.681229316913004
29.260059752349655 0.06125179836258216 2364.69777247768 52.77826735787012 0.07507523506185165 -4.089297530378964 2.5032871497857436 -0.043565994927401874 -3.3601551134451713 0.0 0.0 -110.66620771318371 -16.94071462185504
30.454816175632683 0.012520834067202976 1999.0261713916068 53.382081502545105 0.03136296489999414 -3.299527146388356 2.2403135190360777 -1.901181066212576 -1.7443539024573216 0.0 0.0 -110.66474433229925 -15.814717595857726
6.055161680239567 0.01889374615864855 2817.4283489483687 53.258205183911635 0.02248196542050062 -5.415184355379007 2.2513318923324492 -0.8699567111532369 -1.4387521565115495 0.0 0.0 -110.62916758791815 -15.755246024191141
57.03602452106128 0.22285946987306346 1828.509664248991 51.421515979292685 0.24533826376472917 -2.783647749799145 2.5193406130295566 -0.32621642337755485 -1.5289501988667347 0.0 0.0 -110.61934715375332 -18.203242750293803
14.56789415702517 0.041433586241949254 2211.2401403045747 52.35760317130203 0.0760781272292818 -2.514273517020726 2.2187081728299285 -0.03793806670257194 -3.2875791236587526 0.0 0.0 -110.5852486302601 -16.76946581813518
33.93028563893688 0.04154698705497925 2327.7158354005023 54.201930683229364 0.07642513126924542 1.1019010888930652 2.045820436844532 -2.1274931747872214 -4.907316086545219 0.0 0.0 -110.50832420600042 -16.773478464562906
51.28882236897742 0.12789915792038703 922.3657237001192 50.87841789880102 0.17317452781288448 -1.822565111188518 2.6787435294025386 -0.07801436981623766 -2.197532351141418 0.0 0.0 -110.50198316337492 -17.716427092837215
57.246745839872936 0.05632074335793882 2742.906387357031 52.107432297529016 0.14518511892446362 0.10084026614269614 2.3861403923543607 -0.002301264585034879 -4.399253224469952 0.0 0.0 -110.48559983971151 -17.342652072874767
48.618321191607734 0.0681084189429595 1872.7253478198277 51.87281362370684 0.10842216973888957 -0.6730283675935622 2.2674054445460365 -0.3564297700726007 -3.2903473302780224 0.0 0.0 -110.45164324154577 -17.172736510517353
34.029942572973845 0.003226598613969666 1695.2269406557195 53.147400874727076 0.021392045124811798 -5.425105375059759 2.172963177105963 -0.497102274940425 -2.3545642034122682 0.0 0.0 -110.4305122285885 -15.363794372131029
32.90994061395631 0.14725925501260054 1842.4488038745026 51.65560671182537 0.171260990651205 -3.3583466973929865 2.480172851430294 -0.41118130122466745 -1.5426754810280823 0.0 0.0 -110.39200127421286 -17.80225775863484
34.962349685756585 0.024709046741820413 2155.339241761696 53.25809062381784 0.0354197405606776 -4.036948176545051 2.130549812789213 -0.11005363400843216 -3.627202565470804 0.0 0.0 -110.38726666861649 -16.099996971298875
25.19263330196385 0.09691197593176731 1138.783223874663 51.42397882036877 0.10094424366431311 -3.0862887308319906 2.446616341211071 -0.08359691012411474 -1.981482493402524 0.0 0.0 -110.32486045192549 -17.364820789137248
50.56096641765985 0.034242843150230365 1637.0913032642554 52.06380464573535 0.0468169639393624 -4.160750962634993 2.5081008857800056 -0.15467942330840057 -1.8981671036657914 0.0 0.0 -110.29433192027479 -16.403133041638142
55.919987560740395 0.016666432694785533 1829.0095317792104 52.991366837978006 0.025711212196993273 -5.664392488529025 2.1413274857197444 -0.21231155918961697 -2.2191801299496046 0.0 0.0 -110.28221085808208 -15.746419643361236
41.29318964534316 0.0618086182319709 2416.181042456808 51.87854263373491 0.10963554873051817 -2.3607325370224754 2.4371965379886658 -0.27160392436790026 -2.3520680642667733 0.0 0.0 -110.27943119233726 -17.145476956178474
38.257210838341216 0.1024822338358637 1547.1546112834385 51.55106583411524 0.12265924363048303 -3.303322506022281 2.729225404803893 -0.14385589604785043 -1.8482836579596906 0.0 0.0 -110.24371744955579 -17.447843367911588
55.623887064885665 0.034054146915821905 2213.137353262482 52.69342188600581 0.04022445801986502 -5.130101537489935 2.696901036170485 -0.13645580961754789 -2.376684678028176 0.0 0.0 -110.23315343689575 -16.342243681534995
23.9588395317046 0.040992799836745905 2810.1717364633064 52.10612845494712 0.04419641881383625 -2.400213254218039 2.709020521994469 -0.032131022727735825 -2.6133031206942796 0.0 0.0 -110.18594553081348 -16.508185069842597
10.362096745182766 0.12242160470422915 1617.9657058026785 51.48366817674866 0.14601717014296717 -0.4097109841583313 2.3845092190179686 -0.10234672581749571 -3.3493629276117263 0.0 0.0 -110.18318559116976 -17.624586211040537
45.528618048087786 0.1651065437699124 1799.4514837816655 50.97759114471065 0.21320221085651245 -2.3764631029855456 2.564079074789639 -0.09785179969974678 -1.610974414642893 0.0 0.0 -110.16974077321692 -17.951269085223107
11.948397663873926 0.09057164478974082 2034.482096363886 51.64041791243059 0.12971748742818487 -1.7502523955078866 2.5395456533617304 -0.329600007907108 -2.439932208380747 0.0 0.0 -110.11900664490669 -17.398516254415618
59.3879587155134 0.20228590829819632 2001.4010525670335 52.08281357741842 0.22781605274253003 -2.2580782307744816 2.524752967105309 -0.06030494506205031 -3.3371990145294 0.0 0.0 -110.09079922237115 -18.111587240686312
8.491045038728227 0.0044476468002213965 2693.1989009114886 51.9920459970206 0.06059110219616859 -3.6786113345362974 2.42501565909775 -0.10712093943332501 -2.0863199704297237 0.0 0.0 -110.08537076919481 -16.396242289612697
22.470279909428072 0.05155739933735904 987.260613696725 51.751783750057555 0.06952568109727328 -3.1882823856544205 2.4570928446231757 -0.10605942131014423 -2.5144285678610023 0.0 0.0 -110.0350656515408 -16.806051263737146
26.244180205597747 0.008305981355429643 2901.3612138332173 53.67048265790575 0.021376959452391233 -5.115985932738258 2.4829058773651553 -0.5894991618402665 -2.8725013520714446 0.0 0.0 -110.01435004409616 -15.427198714374743
29.259615124525578 0.011255233842974017 1982.2621266982057 51.90671489781269 0.035890266092203645 -5.049776426319117 2.1469871766410433 -0.19909821090016244 -0.7350352243866372 0.0 0.0 -109.97951800314502 -15.919039145550844
5.499536236915735 0.018290496970090105 2284.1481080311883 53.138054703978575 0.035058378498255674 -4.362587006661908 2.554902289966123 -0.49287786231230424 -2.8817654029980595 0.0 0.0 -109.93434149100928 -15.982508264306816
24.876826697311543 0.06858334296154117 2582.6858168701488 51.81458356497688 0.14438500559660292 -0.7544809889580373 2.4177858953320497 -0.27433350716475235 -3.0964388527594844 0.0 0.0 -109.92996037939372 -17.374697499990955
23.561624792729393 0.03208706492397287 1441.333862355371 52.631779327797034 0.04976866155541362 -4.311094117708028 2.577511484624861 -0.025689975346311122 -3.5025633019766538 0.0 0.0 -109.92231348771307 -16.404620345084524
45.45410483200557 0.0207322178321975 2770.6414867232406 51.981742105793856 0.0631645301402266 -3.5197375838924345 2.8018416877379075 -0.05876142522266825 -2.168334508357537 0.0 0.0 -109.920858258609 -16.48900908534495
28.926239913853433 0.015519220422027873 1229.683949122389 53.198820337313464 0.03254862489990333 -4.549694851982096 2.361950922012482 -0.38933921760684065 -3.721152677304909 0.0 0.0 -109.92044423710838 -15.885804911277845
34.519023341545925 0.013756984849578503 1834.1789134765997 52.11659292859377 0.03404327859281991 -5.229915597677155 2.3876716712829746 -0.7858974804356542 -0.6285723529533005 0.0 0.0 -109.84187701376526 -15.8986823000563
23.575393330103907 0.05224842818866263 2694.5360297825237 52.17652011694712 0.09868735425941552 -1.410932155225824 2.5995207758397045 -0.22961255302782213 -3.3848511132495105 0.0 0.0 -109.83997209017087 -17.021507069116623
42.22368484886258 0.20806994828705178 1910.4478156456191 51.6058601433192 0.23411791680405378 -2.8076999821789372 2.361416873151053 -0.2746304555552923 -1.8284979784852808 0.0 0.0 -109.83329273693975 -18.139359614059035
9.638520424390023 0.05115080451667492 955.2179613788168 51.320241534710604 0.08399438792492007 -3.6815906355737384 2.6305455136235514 -0.3445175132057994 -1.5407501640083598 0.0 0.0 -109.82784751997943 -16.90557773793023
48.18884664764146 0.0872755497376489 1047.5248560127523 50.818642948023296 0.12007781232264966 -3.1607964295642628 2.4098158158068053 -0.10445193701258493 -1.000751247140471 0.0 0.0 -109.8148303537899 -17.341677362273792
58.443376478684556 0.04146325356024995 1132.1289550435367 51.672385365565574 0.05319936400951077 -4.273648390549192 2.401926857779047 -0.5302831598497404 -1.2003797749802398 0.0 0.0 -109.77301319974177 -16.56717391684861
14.247065229656332 0.026374338678026545 1140.87925660681 52.133362843031506 0.053732014705879044 -3.550258981655347 2.225796583531721 -0.5231456132167454 -2.3241733832510327 0.0 0.0 -109.75729656239211 -16.393875813587197
28.460398552608645 0.03352805804695077 406.45918849162393 50.78240898893362 0.0965212401513998 -2.7231855957660063 2.2987202267929434 -0.12008199670600828 -2.30202614519712 0.0 0.0 -109.73487607497401 -16.919494298758483
33.65954257296412 0.02738588173439498 2137.4096545666894 52.40238260767516 0.04710841237823339 -4.855312136374591 2.512689271521242 -0.6153109296179169 -1.3497202966407045 0.0 0.0 -109.73467546070009 -16.31082831615467
27.985562640950313 0.04576441489329933 2582.8022213568524 52.124342491072575 0.09365190195041669 -1.553332329286059 2.2219390595795896 -0.39818883687700435 -2.9299082428412673 0.0 0.0 -109.73207719133393 -16.948381662769773
25.258118479366882 0.027837397956708126 1293.8604582743228 51.408449983989044 0.08039248053324695 -2.4784293867029636 2.369017295566283 -0.1396361787399618 -2.123138279928604 0.0 0.0 -109.67985910232726 -16.736271785706084
36.49270231417957 0.017780852847143525 2989.3650680519445 52.678402810256756 0.033266778805810825 -4.42163777709709 2.568740815293175 -0.6548890091492492 -1.5088150874856172 0.0 0.0 -109.66710496508202 -15.936800668578428
36.29013238645101 0.06521240598107207 2589.542951480918 52.08863255900104 0.10298491845273196 -1.0281595288236556 2.2198208108570756 -0.11983520886225207 -3.617185306130577 0.0 0.0 -109.64406452385886 -17.12446829934109
44.534434472137505 0.020032351996083428 2967.237510547479 53.30523959189394 0.033516182359986636 -4.807459968101417 2.4808057487946917 -0.6113882564626181 -2.5323070443120095 0.0 0.0 -109.63832280869717 -15.98004634513208
40.51901317294851 0.06069253866854768 2057.9839840317454 51.0629033940488 0.08197105691432507 -3.2918638629960357 2.4291713477406742 -0.11374039519831314 -0.7380004210908702 0.0 0.0 -109.6377898351262 -16.96987299258889
44.973828422092424 0.022039401960923296 2161.207708284451 54.558995648233825 0.029521393054761202 -2.2252130222654034 2.2675762324568214 -0.030208045216386203 -7.045921857944584 0.0 0.0 -109.63071721093874 -15.953188989817487
13.813192766026813 0.05205204539790034 1661.4266655226995 51.93681692428143 0.08722825318520666 -3.5536449094158633 2.5153316611673096 -0.03350740701414878 -2.6710898187411516 0.0 0.0 -109.61832397599768 -16.935974026903242
32.49014135067127 0.05009953306139105 629.2442590900483 51.77776503787745 0.07241870958025057 -5.152160050796003 2.486945315379331 -0.034153097495064344 -2.3344739734420124 0.0 0.0 -109.61049982209211 -16.81116102363347
21.441239366060575 0.07688446281154858 2133.586859307172 51.92450465692244 0.08202295229935214 -2.0175435880910495 2.6280323651226762 -0.18875304975567797 -2.5974166185156307 0.0 0.0 -109.59424331767943 -17.135714605888214
8.561873561249183 0.009671456470839373 2622.1525610111607 52.59276818802999 0.043053812601923695 -3.1587017629450727 2.226401919399859 -0.2379219452477921 -2.9535011003038703 0.0 0.0 -109.57486900563019 -16.077081701811213
44.92889542017785 0.006521927166040465 1677.4821987392497 53.42228255360616 0.01543353521380762 -5.545424961366927 2.3648706516835123 -0.33304161645730623 -2.909248072720228 0.0 0.0 -109.55989959704769 -15.115230475436945
16.444786407435593 0.030479316327269912 1952.914644639631 52.299622266413785 0.03393347112363056 -4.787465226553966 2.4219827443099637 -0.9160400996677618 -0.5212835612840969 0.0 0.0 -109.55409798972961 -16.217190851620636
22.67232746710157 0.008355914054674436 2034.2245682571493 51.81037349043916 0.026962875163659174 -5.0757034139511115 2.20841680644019 -0.3489195349077683 -0.4156914487767214 0.0 0.0 -109.53389828650731 -15.63188144002984
24.12731521145433 0.06682623746389856 2515.198398339089 51.87883621545631 0.08560274382242813 -3.580200359423416 2.212308917024342 -0.09476448828233153 -1.6964776440122424 0.0 0.0 -109.51847100270619 -17.04382884271163
29.83986464208686 0.04398676200665252 1854.5527570760285 52.89177984653088 0.05575950161454884 -4.441498658127865 2.4712025102824597 -0.4080161178985833 -2.7974410602526003 0.0 0.0 -109.51471242222283 -16.62160256842274
32.57002181483598 0.023056417661109163 2699.9319375340515 52.71290510901295 0.038546126267369564 -5.1424732200038425 2.550001404059239 -0.4315000397529243 -1.7292606829223658 0.0 0.0 -109.51468436121087 -16.12014827175337
18.112761572209198 0.0606957577410626 793.5614018383789 51.08577030663927 0.09259861103141777 -3.7154165464166757 2.368231421219091 -0.016360892100053093 -1.5602648658659017 0.0 0.0 -109.50281923526109 -17.032495777912644
21.950393343813943 0.020949118300218346 2302.603650339879 51.65494961563316 0.05486217359523848 -4.119880270489775 2.6116638359257665 -0.0949524749603885 -1.531287204585004 0.0 0.0 -109.47796670495258 -16.36712893895126
20.304355964550584 0.06963698105984728 2364.748236534592 52.91176770250725 0.08832577701032579 -2.983274127586256 2.38726599270018 -0.13816593487613282 -3.9406710436205827 0.0 0.0 -109.47641374000126 -17.081227788130892
16.110053340954508 0.04705764278705712 1393.0725036231274 51.898722193860046 0.0617126368574496 -4.013620831619883 2.611125767107526 -0.28265395599546395 -2.0130097580331032 0.0 0.0 -109.47002130095197 -16.70261369871146
30.78982104322662 0.009465609633941989 1701.051580250463 52.68750597517124 0.01857539094506864 -5.806196065654684 2.9125945706744334 -0.14305395699182455 -2.1418594255071923 0.0 0.0 -109.44985162595594 -15.341072621581699
30.300354584728588 0.05787833896064911 2386.2425667894836 51.738076298083 0.06644185332596833 -4.145337351506343 2.379470898675699 -0.461655751144213 -0.6079333022118423 0.0 0.0 -109.4482419071653 -16.865145945006613
3.3168795118471435 0.01316419691296865 1588.975154736315 53.218201307916054 0.028031615092640752 -4.3868174491509775 2.2934193671393466 -0.08210253292136738 -3.792769008297668 0.0 0.0 -109.44265425348159 -15.733004426446847
22.99554519860376 0.0816902050201675 2109.5700924501084 51.71888526563669 0.10912751566519993 -3.6270344066282663 2.38829795008939 -0.476510751763489 -1.256186693938929 0.0 0.0 -109.41726485822059 -17.262099987522614
42.83740851684002 0.011621244166165555 1769.4036462404924 52.155534276344376 0.04102021595770061 -3.9795508240201665 2.348319469814191 -0.4809806646701409 -1.8615500558188867 0.0 0.0 -109.40947227523164 -16.043596101827376
51.82266699814852 0.03295309710712437 1627.5804608575816 52.02780222023537 0.09052179603037892 -1.9471313309927378 2.2754516581283397 -0.24147123068802312 -3.206671267471747 0.0 0.0 -109.404751389203 -16.861251523600124
59.95141363904762 0.11878313475849209 623.7805616572832 50.36288520973262 0.15417682645170777 -2.830692647953649 2.4680166907167704 -0.04061932707041116 -1.391717501483635 0.0 0.0 -109.40425766013611 -17.624284560231
31.843575476031738 0.009963940056228793 1715.0159973530763 52.917527793255026 0.02512173665794304 -5.842744939572012 2.7273534309332392 -0.1636101885703649 -2.6710424850992753 0.0 0.0 -109.4011465057819 -15.591789803355287
34.703862643818866 0.03153874305936559 634.1456954282214 50.67000127104517 0.11332760545824182 -2.3982012453544086 2.473640829214266 -0.20022109531050347 -1.7093535275945655 0.0 0.0 -109.39732544070888 -17.058407564249208
23.183152662756264 0.03057218896524826 883.5181774038642 51.38746811985979 0.047042535778606245 -4.454909101385615 2.291347764953958 -0.8586670477356639 -0.16142705998953133 0.0 0.0 -109.39606324066891 -16.35162692407949
31.761662634548212 0.014216260242216939 2459.024056834275 51.90608641328287 0.03637793027475894 -5.35089620641441 2.8466467408247125 -0.6585184866879592 -0.10278791838503842 0.0 0.0 -109.37677442504034 -15.959722216986098
20.734228912566522 0.026165605772725132 2397.780438698662 51.788428712871784 0.09789680397750058 -1.1358094335906825 2.2936926444561645 -0.08386071798158579 -3.1383394076683313 0.0 0.0 -109.36634508833137 -16.90903265533303
50.212912937646685 0.13943026029220087 2262.154326165261 51.68789622504516 0.1611193423734703 -3.884437934696392 2.5033815746309256 -0.37999418860103695 -1.0413752816812742 0.0 0.0 -109.32328054321482 -17.745989987591212
39.140147041337066 0.10336998758817234 516.2369573809844 50.6157799091625 0.11882149578969108 -3.989537631729553 2.4017013511461185 -0.2178618909235226 -0.723206680929442 0.0 0.0 -109.32241782175389 -17.445437959579948
41.11588411177663 0.03855293062564501 2985.960802469773 51.824070380539666 0.07174698176181445 -3.0672686472834285 2.4257816001128276 -0.43906246323054354 -1.2847253835766121 0.0 0.0 -109.31019222886418 -16.70691611796059
55.095841076934114 0.022771319401378207 940.1674314024642 51.74239269242531 0.030068593153427386 -5.270762726903527 2.3280724611740116 -0.2570246266004803 -1.2435536395666862 0.0 0.0 -109.24365012115648 -15.979642410768221
12.00585305948062 0.03912187488463237 1425.4398407878423 51.71270196978655 0.04594578368046515 -4.5410648848472706 2.45977358133279 -0.35090852024112795 -1.1484578391089446 0.0 0.0 -109.181391351516 -16.479370561956742
18.271472973192026 0.023791870892229377 2669.678672498716 53.53639310320114 0.07496579528480588 0.19319704203201038 2.037217650720544 -1.5693694489414156 -3.8873828940904946 0.0 0.0 -109.17162951186862 -16.65679384627144
51.65777021745559 0.04385805524705599 1758.0947344338585 51.885742316015936 0.07061809426068093 -2.1874557044707212 2.1671415724613876 -0.27041919569850315 -2.404226443320118 0.0 0.0 -109.15927912086904 -16.739544145422546
14.79721088475681 0.008683665535426967 2498.748183434895 52.161768483816466 0.04664320847077149 -3.667391034520888 2.2552299047379263 -0.5987498174424823 -1.4630678442683127 0.0 0.0 -109.1583812452861 -16.149257504095726
23.114141853420158 0.05174019664371311 1645.479661488863 51.37251585767129 0.08769789360307541 -1.7061570572679807 2.306614090334274 -0.2614801608499109 -2.1563324761722926 0.0 0.0 -109.15461448009802 -16.937337522915197
52.59212037912666 0.02890453734433561 2070.342697433789 51.51718661387853 0.047425868257763217 -4.571453246393997 2.5758006545615184 -0.30289485482853085 -0.39973275449774803 0.0 0.0 -109.14278727520275 -16.33429343534249
4.843870382975466 0.016177650754979234 2920.3746878219004 52.91942236687426 0.028788911372692273 -5.650681241676892 2.5160541300086114 -0.7845381941576823 -1.2315361139610008 0.0 0.0 -109.13902483763123 -15.807278907140063
53.39200349803262 0.020449053604329158 1816.6602070346835 51.43710947271525 0.035288385471834646 -5.086006530056233 2.8007093708956035 -0.3366145414512758 -0.06222747467023915 0.0 0.0 -109.12850233831776 -16.020854861290882
35.58233302549043 0.05679167825656153 1351.0409249559198 51.836753148986155 0.10649297723874382 -1.3444241735418636 2.3400863804722216 -0.07772639001621684 -3.768493245641757 0.0 0.0 -109.12083471746206 -17.099678486940412
14.465346406933653 0.09634680374434709 857.9548759079693 50.52276843638661 0.139437150569531 -3.8783884972509477 2.3561769046326386 -0.19553317629657752 -0.4710430042630058 0.0 0.0 -109.1167166439082 -17.465733442633695
49.357505481741384 0.028788087014248894 598.8019196944159 51.33069477096011 0.0491942640866686 -4.968432656637386 2.432482803125651 -0.2808209449958108 -1.0435095660127107 0.0 0.0 -109.09807961345982 -16.35640197943083
38.57987449091752 0.13424254515625722 2460.6603035588178 51.596871738399756 0.15810501243322006 -2.1344232490898616 2.6256398905511396 -0.08848404959864631 -2.2392919729851526 0.0 0.0 -109.09461133140591 -17.71312057388605
49.38780382691336 0.06287885938539776 2343.751128133927 51.58633576613913 0.0809508054491846 -2.48295622187819 2.3111177869982398 -0.17623999569940896 -1.613959831793533 0.0 0.0 -109.09202580348234 -16.984915134731605
56.55498781736657 0.028934508464490607 2859.70881372504 52.19508400540634 0.056965356167674314 -2.61712533874265 2.5995287667861824 -0.4244145554183927 -2.320215760640111 0.0 0.0 -109.09055378087271 -16.46084072790219
52.53436652968854 0.028955476391578923 1855.8899582992485 51.770986058544125 0.050322688487218 -4.643921003673823 2.7582941499822784 -0.2482858990189447 -1.353104180074773 0.0 0.0 -109.08544036327872 -16.373396489271038
9.567216002446138 0.009764256587483974 1464.0641918287768 51.049794096432 0.07835119447130522 -3.080747463476624 2.4466656297643654 -0.24850375051982887 -0.9524083796021241 0.0 0.0 -109.06695534611208 -16.658366635060652
