    0.524778543754714916E-01    0.692086999198449007E+03    0.540756979610351323E+02    0.110074367983695048E+00    0.168607356487197535E+01    0.227059492640262395E+01   -0.818171016830885556E+00   -0.844557124634616230E+01   -0.115931534390074901E+03
    0.255630329626546568E-01    0.723989222376146131E+03    0.518395754648820883E+02    0.648784359741591266E-01   -0.308578243865623181E+01    0.227810546646069501E+01   -0.143825061181567904E+00   -0.331254861644500931E+01   -0.114642825777165783E+03
    0.939949645843884442E-02    0.196146249687122167E+04    0.540933595394215772E+02    0.188768290128258943E-01   -0.398293960545949366E+01    0.225515431725646875E+01   -0.865758878394333742E+00   -0.401509387377075200E+01   -0.113777858791415809E+03
    0.752375315436544789E-01    0.176171903266764548E+04    0.530185702769967762E+02    0.144341829622651352E+00    0.976181998556358899E+00    0.216900384185707606E+01   -0.668695634975865261E+00   -0.570229881359582702E+01   -0.113226317472348015E+03
    0.477590512468917608E-01    0.185003471722718950E+04    0.529826682387461574E+02    0.769906427209560290E-01   -0.312796824508367965E+01    0.241113844132948207E+01   -0.162103260697811891E+00   -0.411174281599498403E+01   -0.113114463073329844E+03
    0.594955904887876086E-01    0.418512707891177399E+03    0.534141259212168151E+02    0.127920326211317992E+00    0.136399367173270569E+01    0.210742007710775336E+01   -0.222823733124264756E+01   -0.576227059966328348E+01   -0.113078842610191728E+03
    0.644151572136916345E-01    0.393951990441407020E+03    0.521485382955134043E+02    0.152899101280400573E+00    0.258158687497259898E+00    0.225999735485151287E+01   -0.164458526241480785E+01   -0.392900644551708389E+01   -0.112880893115612992E+03
    0.579183629594080124E-01    0.117872641089578519E+04    0.518627954261913544E+02    0.631225423199852087E-01   -0.323263182361724599E+01    0.213541561967279225E+01   -0.947862872238944831E-01   -0.215332897895069486E+01   -0.112590620843098961E+03
    0.633992740500525509E-01    0.106459017695625448E+04    0.522826290887042546E+02    0.970024264424579341E-01   -0.118829918034475313E+01    0.235055897411914438E+01   -0.325783056980038843E+00   -0.421581616381471491E+01   -0.112339979786463488E+03
    0.313109714939566117E-01    0.253970001601794092E+04    0.526540762613752662E+02    0.125240977172836693E+00    0.155588983368658340E+00    0.220402854817944416E+01   -0.103513083877132095E+01   -0.391166778522690173E+01   -0.112222411904941083E+03
