log10_Xlan log10_mej log10_vej inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
-1.3656724814200754 -1.5518989091566422 -0.7668032400021318 0.011706171494487555 490.07814417713297 52.09755351358598 0.13771841508748497 0.763996086148909 2.181678951276831 -1.0157506964858873 -4.9024731220678675 0.0 0.0 -149.73011662003097 -15.364322959105944
-1.7079359032199237 -1.595930618710894 -0.9682020122215943 0.03261017881204553 786.1567778242837 51.10792596823388 0.0772412825591996 -2.82539737184481 2.411579990354026 -0.3035424517546188 -1.8126002626562112 0.0 0.0 -149.60711639987773 -14.87155379585787
-1.82544383047513 -1.07617178288007 -0.9552914880215619 0.003026337927836664 1435.029434248006 53.7525460975225 0.012594327317535528 -5.755169360278252 2.420897724459831 -0.6664530170159733 -3.231448892248273 0.0 0.0 -149.5342203153519 -12.997616313933765
-2.791753372025122 -1.0578219161189364 -0.7817017534017836 0.014477252273912547 1354.8716434471273 52.54607418862969 0.016282624571411525 -5.048392606828548 2.3620537296672004 -0.6411944159954617 -1.4534348668258197 0.0 0.0 -149.36093245131892 -13.620867487915692
-1.1776279717299984 -1.1317886603478486 -0.9115321492158722 0.021770194167170055 1150.0907564303468 52.19514117217386 0.03639641381243317 -4.59085825756693 2.406490360893395 -0.04989230600532313 -2.5562818663995754 0.0 0.0 -149.34218878315966 -14.208855963205586
-1.1521031019732062 -1.4468927266124885 -0.7126567114381739 0.013946217143204397 791.6540853117024 54.58499540834165 0.06246880177089669 0.7142162088830428 2.164919290422284 -0.1695450281231441 -9.672924459944316 0.0 0.0 -149.1758091404838 -14.595087021080872
-1.1183113754836782 -1.5349482826008982 -0.8059320579070028 0.030363172451624756 1496.6780996774405 52.07408046288405 0.03629679379651444 -3.3177657110055776 2.5920087291641076 -0.15243654208672108 -2.39862169382799 0.0 0.0 -149.15073305436556 -14.37711565650832
-2.653087009402319 -1.083118454830932 -0.8648970254024634 0.022532966883057226 1483.401196364534 50.93200333808869 0.04403676130161206 -4.574310137332717 2.699458122057648 -0.18519738956507403 -0.14917829298633123 0.0 0.0 -149.1251963615149 -14.35143500775498
-1.534781534481393 -1.2338794380442368 -0.603455885514419 0.04345579906608972 1312.158038622007 52.29643343846446 0.049017328843653285 -1.8315332044754333 2.3734264035193817 -0.0939488194775242 -3.752287089976324 0.0 0.0 -148.9725667936758 -14.720649318724128
-2.549184807708554 -1.0976846014269954 -0.6643535206673687 0.02950745013199258 1882.114719248478 52.434504930966305 0.02589377387928995 -3.3311707478703454 2.3996408059315675 -0.0004175910218648937 -2.6541947167200943 0.0 0.0 -148.96223672987804 -14.338797731949171
